t,addresses_min_10k_count
2014-04-02,100
2014-04-03,99
2014-04-04,99
2014-04-05,99
2014-04-06,99
2014-04-07,99
2014-04-08,99
2014-04-09,99
2014-04-10,99
2014-04-11,99
2014-04-12,101
2014-04-13,100
2014-04-14,100
2014-04-15,99
2014-04-16,98
2014-04-17,99
2014-04-18,99
2014-04-19,99
2014-04-20,100
2014-04-21,100
2014-04-22,99
2014-04-23,99
2014-04-24,99
2014-04-25,99
2014-04-26,100
2014-04-27,99
2014-04-28,99
2014-04-29,98
2014-04-30,97
2014-05-01,98
2014-05-02,98
2014-05-03,98
2014-05-04,97
2014-05-05,98
2014-05-06,98
2014-05-07,98
2014-05-08,99
2014-05-09,99
2014-05-10,99
2014-05-11,99
2014-05-12,99
2014-05-13,99
2014-05-14,99
2014-05-15,99
2014-05-16,99
2014-05-17,99
2014-05-18,99
2014-05-19,99
2014-05-20,99
2014-05-21,99
2014-05-22,99
2014-05-23,99
2014-05-24,96
2014-05-25,96
2014-05-26,96
2014-05-27,96
2014-05-28,96
2014-05-29,96
2014-05-30,96
2014-05-31,97
2014-06-01,97
2014-06-02,98
2014-06-03,98
2014-06-04,98
2014-06-05,98
2014-06-06,99
2014-06-07,100
2014-06-08,99
2014-06-09,101
2014-06-10,100
2014-06-11,99
2014-06-12,99
2014-06-13,99
2014-06-14,99
2014-06-15,99
2014-06-16,99
2014-06-17,99
2014-06-18,99
2014-06-19,99
2014-06-20,99
2014-06-21,100
2014-06-22,99
2014-06-23,98
2014-06-24,97
2014-06-25,97
2014-06-26,97
2014-06-27,97
2014-06-28,97
2014-06-29,97
2014-06-30,97
2014-07-01,96
2014-07-02,96
2014-07-03,97
2014-07-04,97
2014-07-05,97
2014-07-06,97
2014-07-07,97
2014-07-08,97
2014-07-09,100
2014-07-10,100
2014-07-11,99
2014-07-12,101
2014-07-13,101
2014-07-14,101
2014-07-15,101
2014-07-16,100
2014-07-17,99
2014-07-18,99
2014-07-19,99
2014-07-20,99
2014-07-21,99
2014-07-22,99
2014-07-23,99
2014-07-24,99
2014-07-25,99
2014-07-26,99
2014-07-27,99
2014-07-28,99
2014-07-29,99
2014-07-30,99
2014-07-31,100
2014-08-01,99
2014-08-02,100
2014-08-03,100
2014-08-04,100
2014-08-05,100
2014-08-06,99
2014-08-07,101
2014-08-08,101
2014-08-09,101
2014-08-10,100
2014-08-11,100
2014-08-12,100
2014-08-13,100
2014-08-14,100
2014-08-15,99
2014-08-16,99
2014-08-17,99
2014-08-18,98
2014-08-19,98
2014-08-20,98
2014-08-21,98
2014-08-22,97
2014-08-23,97
2014-08-24,97
2014-08-25,98
2014-08-26,98
2014-08-27,99
2014-08-28,98
2014-08-29,98
2014-08-30,98
2014-08-31,97
2014-09-01,97
2014-09-02,97
2014-09-03,97
2014-09-04,97
2014-09-05,97
2014-09-06,97
2014-09-07,97
2014-09-08,97
2014-09-09,98
2014-09-10,98
2014-09-11,98
2014-09-12,99
2014-09-13,99
2014-09-14,99
2014-09-15,99
2014-09-16,99
2014-09-17,99
2014-09-18,99
2014-09-19,99
2014-09-20,99
2014-09-21,99
2014-09-22,99
2014-09-23,98
2014-09-24,99
2014-09-25,99
2014-09-26,99
2014-09-27,99
2014-09-28,99
2014-09-29,100
2014-09-30,98
2014-10-01,99
2014-10-02,100
2014-10-03,100
2014-10-04,100
2014-10-05,102
2014-10-06,103
2014-10-07,103
2014-10-08,103
2014-10-09,103
2014-10-10,104
2014-10-11,104
2014-10-12,104
2014-10-13,105
2014-10-14,104
2014-10-15,103
2014-10-16,104
2014-10-17,104
2014-10-18,104
2014-10-19,103
2014-10-20,104
2014-10-21,104
2014-10-22,104
2014-10-23,104
2014-10-24,103
2014-10-25,103
2014-10-26,103
2014-10-27,101
2014-10-28,101
2014-10-29,101
2014-10-30,100
2014-10-31,100
2014-11-01,99
2014-11-02,100
2014-11-03,101
2014-11-04,101
2014-11-05,102
2014-11-06,101
2014-11-07,99
2014-11-08,100
2014-11-09,100
2014-11-10,100
2014-11-11,100
2014-11-12,100
2014-11-13,101
2014-11-14,100
2014-11-15,99
2014-11-16,99
2014-11-17,98
2014-11-18,97
2014-11-19,97
2014-11-20,97
2014-11-21,97
2014-11-22,98
2014-11-23,98
2014-11-24,98
2014-11-25,99
2014-11-26,100
2014-11-27,99
2014-11-28,97
2014-11-29,97
2014-11-30,97
2014-12-01,96
2014-12-02,95
2014-12-03,95
2014-12-04,96
2014-12-05,96
2014-12-06,96
2014-12-07,96
2014-12-08,96
2014-12-09,95
2014-12-10,96
2014-12-11,96
2014-12-12,96
2014-12-13,96
2014-12-14,96
2014-12-15,96
2014-12-16,96
2014-12-17,96
2014-12-18,96
2014-12-19,96
2014-12-20,96
2014-12-21,96
2014-12-22,95
2014-12-23,95
2014-12-24,94
2014-12-25,95
2014-12-26,94
2014-12-27,93
2014-12-28,93
2014-12-29,93
2014-12-30,93
2014-12-31,93
2015-01-01,93
2015-01-02,93
2015-01-03,94
2015-01-04,96
2015-01-05,95
2015-01-06,94
2015-01-07,94
2015-01-08,94
2015-01-09,94
2015-01-10,94
2015-01-11,94
2015-01-12,95
2015-01-13,94
2015-01-14,95
2015-01-15,95
2015-01-16,95
2015-01-17,94
2015-01-18,94
2015-01-19,94
2015-01-20,94
2015-01-21,94
2015-01-22,95
2015-01-23,94
2015-01-24,94
2015-01-25,95
2015-01-26,98
2015-01-27,98
2015-01-28,101
2015-01-29,105
2015-01-30,105
2015-01-31,105
2015-02-01,105
2015-02-02,105
2015-02-03,105
2015-02-04,104
2015-02-05,104
2015-02-06,104
2015-02-07,104
2015-02-08,105
2015-02-09,104
2015-02-10,104
2015-02-11,105
2015-02-12,105
2015-02-13,105
2015-02-14,105
2015-02-15,105
2015-02-16,104
2015-02-17,105
2015-02-18,105
2015-02-19,106
2015-02-20,107
2015-02-21,107
2015-02-22,106
2015-02-23,106
2015-02-24,106
2015-02-25,106
2015-02-26,107
2015-02-27,108
2015-02-28,107
2015-03-01,106
2015-03-02,107
2015-03-03,107
2015-03-04,106
2015-03-05,108
2015-03-06,108
2015-03-07,108
2015-03-08,105
2015-03-09,106
2015-03-10,106
2015-03-11,105
2015-03-12,105
2015-03-13,105
2015-03-14,104
2015-03-15,104
2015-03-16,103
2015-03-17,103
2015-03-18,103
2015-03-19,103
2015-03-20,102
2015-03-21,102
2015-03-22,102
2015-03-23,103
2015-03-24,103
2015-03-25,103
2015-03-26,104
2015-03-27,103
2015-03-28,103
2015-03-29,103
2015-03-30,102
2015-03-31,102
2015-04-01,102
2015-04-02,101
2015-04-03,101
2015-04-04,101
2015-04-05,102
2015-04-06,103
2015-04-07,103
2015-04-08,102
2015-04-09,102
2015-04-10,102
2015-04-11,102
2015-04-12,102
2015-04-13,102
2015-04-14,103
2015-04-15,103
2015-04-16,103
2015-04-17,102
2015-04-18,102
2015-04-19,102
2015-04-20,102
2015-04-21,102
2015-04-22,103
2015-04-23,102
2015-04-24,102
2015-04-25,103
2015-04-26,102
2015-04-27,103
2015-04-28,103
2015-04-29,102
2015-04-30,103
2015-05-01,103
2015-05-02,102
2015-05-03,103
2015-05-04,105
2015-05-05,105
2015-05-06,104
2015-05-07,104
2015-05-08,105
2015-05-09,105
2015-05-10,105
2015-05-11,105
2015-05-12,103
2015-05-13,104
2015-05-14,103
2015-05-15,103
2015-05-16,103
2015-05-17,103
2015-05-18,103
2015-05-19,102
2015-05-20,102
2015-05-21,102
2015-05-22,102
2015-05-23,102
2015-05-24,102
2015-05-25,102
2015-05-26,102
2015-05-27,102
2015-05-28,102
2015-05-29,102
2015-05-30,102
2015-05-31,102
2015-06-01,103
2015-06-02,103
2015-06-03,104
2015-06-04,103
2015-06-05,103
2015-06-06,103
2015-06-07,103
2015-06-08,103
2015-06-09,103
2015-06-10,103
2015-06-11,103
2015-06-12,103
2015-06-13,103
2015-06-14,103
2015-06-15,103
2015-06-16,103
2015-06-17,103
2015-06-18,103
2015-06-19,103
2015-06-20,102
2015-06-21,102
2015-06-22,102
2015-06-23,102
2015-06-24,102
2015-06-25,102
2015-06-26,102
2015-06-27,102
2015-06-28,102
2015-06-29,102
2015-06-30,102
2015-07-01,102
2015-07-02,102
2015-07-03,101
2015-07-04,101
2015-07-05,102
2015-07-06,102
2015-07-07,103
2015-07-08,102
2015-07-09,102
2015-07-10,103
2015-07-11,104
2015-07-12,103
2015-07-13,103
2015-07-14,101
2015-07-15,101
2015-07-16,101
2015-07-17,101
2015-07-18,101
2015-07-19,101
2015-07-20,101
2015-07-21,100
2015-07-22,100
2015-07-23,100
2015-07-24,100
2015-07-25,99
2015-07-26,99
2015-07-27,99
2015-07-28,99
2015-07-29,100
2015-07-30,100
2015-07-31,100
2015-08-01,100
2015-08-02,100
2015-08-03,101
2015-08-04,101
2015-08-05,101
2015-08-06,100
2015-08-07,100
2015-08-08,100
2015-08-09,106
2015-08-10,106
2015-08-11,106
2015-08-12,106
2015-08-13,106
2015-08-14,107
2015-08-15,107
2015-08-16,107
2015-08-17,108
2015-08-18,108
2015-08-19,108
2015-08-20,109
2015-08-21,108
2015-08-22,108
2015-08-23,107
2015-08-24,106
2015-08-25,107
2015-08-26,108
2015-08-27,107
2015-08-28,108
2015-08-29,108
2015-08-30,107
2015-08-31,108
2015-09-01,108
2015-09-02,108
2015-09-03,108
2015-09-04,108
2015-09-05,108
2015-09-06,109
2015-09-07,108
2015-09-08,108
2015-09-09,108
2015-09-10,108
2015-09-11,108
2015-09-12,108
2015-09-13,108
2015-09-14,108
2015-09-15,109
2015-09-16,108
2015-09-17,108
2015-09-18,108
2015-09-19,108
2015-09-20,108
2015-09-21,107
2015-09-22,107
2015-09-23,108
2015-09-24,108
2015-09-25,108
2015-09-26,108
2015-09-27,108
2015-09-28,109
2015-09-29,109
2015-09-30,109
2015-10-01,109
2015-10-02,109
2015-10-03,108
2015-10-04,108
2015-10-05,108
2015-10-06,109
2015-10-07,106
2015-10-08,106
2015-10-09,106
2015-10-10,106
2015-10-11,106
2015-10-12,106
2015-10-13,107
2015-10-14,107
2015-10-15,109
2015-10-16,109
2015-10-17,109
2015-10-18,109
2015-10-19,109
2015-10-20,108
2015-10-21,108
2015-10-22,108
2015-10-23,107
2015-10-24,107
2015-10-25,106
2015-10-26,107
2015-10-27,107
2015-10-28,108
2015-10-29,107
2015-10-30,107
2015-10-31,107
2015-11-01,109
2015-11-02,108
2015-11-03,110
2015-11-04,109
2015-11-05,108
2015-11-06,107
2015-11-07,107
2015-11-08,106
2015-11-09,106
2015-11-10,105
2015-11-11,105
2015-11-12,105
2015-11-13,105
2015-11-14,104
2015-11-15,105
2015-11-16,107
2015-11-17,108
2015-11-18,107
2015-11-19,108
2015-11-20,108
2015-11-21,106
2015-11-22,106
2015-11-23,106
2015-11-24,106
2015-11-25,107
2015-11-26,108
2015-11-27,107
2015-11-28,106
2015-11-29,107
2015-11-30,111
2015-12-01,107
2015-12-02,108
2015-12-03,107
2015-12-04,107
2015-12-05,106
2015-12-06,107
2015-12-07,106
2015-12-08,105
2015-12-09,106
2015-12-10,107
2015-12-11,107
2015-12-12,107
2015-12-13,107
2015-12-14,107
2015-12-15,106
2015-12-16,106
2015-12-17,105
2015-12-18,105
2015-12-19,105
2015-12-20,106
2015-12-21,104
2015-12-22,104
2015-12-23,103
2015-12-24,104
2015-12-25,102
2015-12-26,104
2015-12-27,103
2015-12-28,103
2015-12-29,103
2015-12-30,103
2015-12-31,103
2016-01-01,103
2016-01-02,103
2016-01-03,103
2016-01-04,103
2016-01-05,102
2016-01-06,102
2016-01-07,103
2016-01-08,104
2016-01-09,105
2016-01-10,105
2016-01-11,105
2016-01-12,105
2016-01-13,105
2016-01-14,105
2016-01-15,105
2016-01-16,105
2016-01-17,105
2016-01-18,104
2016-01-19,104
2016-01-20,104
2016-01-21,104
2016-01-22,108
2016-01-23,108
2016-01-24,110
2016-01-25,108
2016-01-26,108
2016-01-27,109
2016-01-28,109
2016-01-29,109
2016-01-30,109
2016-01-31,109
2016-02-01,107
2016-02-02,109
2016-02-03,109
2016-02-04,110
2016-02-05,107
2016-02-06,107
2016-02-07,108
2016-02-08,107
2016-02-09,109
2016-02-10,107
2016-02-11,106
2016-02-12,106
2016-02-13,105
2016-02-14,105
2016-02-15,107
2016-02-16,106
2016-02-17,107
2016-02-18,106
2016-02-19,106
2016-02-20,107
2016-02-21,109
2016-02-22,109
2016-02-23,108
2016-02-24,107
2016-02-25,109
2016-02-26,109
2016-02-27,108
2016-02-28,107
2016-02-29,107
2016-03-01,107
2016-03-02,108
2016-03-03,111
2016-03-04,110
2016-03-05,111
2016-03-06,110
2016-03-07,107
2016-03-08,108
2016-03-09,108
2016-03-10,108
2016-03-11,108
2016-03-12,111
2016-03-13,111
2016-03-14,110
2016-03-15,110
2016-03-16,109
2016-03-17,109
2016-03-18,110
2016-03-19,110
2016-03-20,110
2016-03-21,110
2016-03-22,111
2016-03-23,112
2016-03-24,113
2016-03-25,115
2016-03-26,117
2016-03-27,121
2016-03-28,122
2016-03-29,122
2016-03-30,122
2016-03-31,122
2016-04-01,121
2016-04-02,121
2016-04-03,121
2016-04-04,119
2016-04-05,119
2016-04-06,119
2016-04-07,120
2016-04-08,119
2016-04-09,120
2016-04-10,120
2016-04-11,120
2016-04-12,120
2016-04-13,121
2016-04-14,120
2016-04-15,117
2016-04-16,115
2016-04-17,115
2016-04-18,114
2016-04-19,114
2016-04-20,113
2016-04-21,113
2016-04-22,113
2016-04-23,113
2016-04-24,114
2016-04-25,113
2016-04-26,115
2016-04-27,112
2016-04-28,112
2016-04-29,112
2016-04-30,112
2016-05-01,113
2016-05-02,112
2016-05-03,113
2016-05-04,113
2016-05-05,114
2016-05-06,114
2016-05-07,114
2016-05-08,113
2016-05-09,114
2016-05-10,114
2016-05-11,115
2016-05-12,116
2016-05-13,114
2016-05-14,114
2016-05-15,115
2016-05-16,115
2016-05-17,115
2016-05-18,115
2016-05-19,116
2016-05-20,115
2016-05-21,116
2016-05-22,116
2016-05-23,116
2016-05-24,116
2016-05-25,116
2016-05-26,117
2016-05-27,117
2016-05-28,120
2016-05-29,120
2016-05-30,120
2016-05-31,120
2016-06-01,120
2016-06-02,122
2016-06-03,122
2016-06-04,121
2016-06-05,121
2016-06-06,121
2016-06-07,122
2016-06-08,122
2016-06-09,123
2016-06-10,121
2016-06-11,120
2016-06-12,120
2016-06-13,122
2016-06-14,124
2016-06-15,123
2016-06-16,125
2016-06-17,122
2016-06-18,123
2016-06-19,122
2016-06-20,123
2016-06-21,123
2016-06-22,124
2016-06-23,124
2016-06-24,124
2016-06-25,124
2016-06-26,125
2016-06-27,125
2016-06-28,126
2016-06-29,124
2016-06-30,124
2016-07-01,124
2016-07-02,124
2016-07-03,124
2016-07-04,123
2016-07-05,123
2016-07-06,121
2016-07-07,121
2016-07-08,124
2016-07-09,124
2016-07-10,123
2016-07-11,122
2016-07-12,122
2016-07-13,122
2016-07-14,122
2016-07-15,123
2016-07-16,123
2016-07-17,121
2016-07-18,119
2016-07-19,121
2016-07-20,121
2016-07-21,121
2016-07-22,121
2016-07-23,121
2016-07-24,120
2016-07-25,120
2016-07-26,121
2016-07-27,120
2016-07-28,120
2016-07-29,121
2016-07-30,121
2016-07-31,121
2016-08-01,120
2016-08-02,121
2016-08-03,121
2016-08-04,121
2016-08-05,120
2016-08-06,121
2016-08-07,119
2016-08-08,119
2016-08-09,119
2016-08-10,117
2016-08-11,117
2016-08-12,117
2016-08-13,117
2016-08-14,117
2016-08-15,117
2016-08-16,120
2016-08-17,119
2016-08-18,119
2016-08-19,119
2016-08-20,119
2016-08-21,120
2016-08-22,120
2016-08-23,119
2016-08-24,121
2016-08-25,121
2016-08-26,121
2016-08-27,121
2016-08-28,121
2016-08-29,121
2016-08-30,120
2016-08-31,121
2016-09-01,122
2016-09-02,121
2016-09-03,122
2016-09-04,122
2016-09-05,122
2016-09-06,122
2016-09-07,122
2016-09-08,122
2016-09-09,123
2016-09-10,123
2016-09-11,123
2016-09-12,124
2016-09-13,125
2016-09-14,122
2016-09-15,122
2016-09-16,122
2016-09-17,123
2016-09-18,122
2016-09-19,122
2016-09-20,122
2016-09-21,121
2016-09-22,121
2016-09-23,121
2016-09-24,120
2016-09-25,120
2016-09-26,120
2016-09-27,120
2016-09-28,120
2016-09-29,120
2016-09-30,120
2016-10-01,120
2016-10-02,120
2016-10-03,120
2016-10-04,120
2016-10-05,119
2016-10-06,119
2016-10-07,119
2016-10-08,119
2016-10-09,119
2016-10-10,119
2016-10-11,119
2016-10-12,119
2016-10-13,119
2016-10-14,119
2016-10-15,120
2016-10-16,120
2016-10-17,119
2016-10-18,121
2016-10-19,121
2016-10-20,121
2016-10-21,120
2016-10-22,120
2016-10-23,120
2016-10-24,121
2016-10-25,121
2016-10-26,120
2016-10-27,121
2016-10-28,121
2016-10-29,121
2016-10-30,121
2016-10-31,120
2016-11-01,122
2016-11-02,123
2016-11-03,122
2016-11-04,119
2016-11-05,119
2016-11-06,118
2016-11-07,118
2016-11-08,116
2016-11-09,116
2016-11-10,116
2016-11-11,118
2016-11-12,118
2016-11-13,118
2016-11-14,118
2016-11-15,118
2016-11-16,119
2016-11-17,120
2016-11-18,119
2016-11-19,119
2016-11-20,118
2016-11-21,118
2016-11-22,116
2016-11-23,116
2016-11-24,115
2016-11-25,115
2016-11-26,115
2016-11-27,115
2016-11-28,113
2016-11-29,112
2016-11-30,113
2016-12-01,114
2016-12-02,113
2016-12-03,114
2016-12-04,114
2016-12-05,114
2016-12-06,114
2016-12-07,114
2016-12-08,114
2016-12-09,114
2016-12-10,114
2016-12-11,112
2016-12-12,113
2016-12-13,113
2016-12-14,113
2016-12-15,113
2016-12-16,114
2016-12-17,114
2016-12-18,114
2016-12-19,114
2016-12-20,115
2016-12-21,115
2016-12-22,115
2016-12-23,116
2016-12-24,116
2016-12-25,115
2016-12-26,114
2016-12-27,114
2016-12-28,113
2016-12-29,113
2016-12-30,112
2016-12-31,112
2017-01-01,112
2017-01-02,112
2017-01-03,113
2017-01-04,115
2017-01-05,116
2017-01-06,114
2017-01-07,113
2017-01-08,113
2017-01-09,115
2017-01-10,116
2017-01-11,115
2017-01-12,116
2017-01-13,116
2017-01-14,116
2017-01-15,118
2017-01-16,118
2017-01-17,117
2017-01-18,117
2017-01-19,117
2017-01-20,117
2017-01-21,117
2017-01-22,118
2017-01-23,118
2017-01-24,117
2017-01-25,116
2017-01-26,116
2017-01-27,116
2017-01-28,116
2017-01-29,116
2017-01-30,116
2017-01-31,116
2017-02-01,115
2017-02-02,116
2017-02-03,116
2017-02-04,116
2017-02-05,115
2017-02-06,114
2017-02-07,115
2017-02-08,112
2017-02-09,114
2017-02-10,115
2017-02-11,115
2017-02-12,115
2017-02-13,115
2017-02-14,115
2017-02-15,115
2017-02-16,116
2017-02-17,116
2017-02-18,116
2017-02-19,114
2017-02-20,114
2017-02-21,113
2017-02-22,113
2017-02-23,113
2017-02-24,113
2017-02-25,114
2017-02-26,114
2017-02-27,114
2017-02-28,114
2017-03-01,114
2017-03-02,116
2017-03-03,115
2017-03-04,114
2017-03-05,114
2017-03-06,116
2017-03-07,116
2017-03-08,116
2017-03-09,116
2017-03-10,116
2017-03-11,116
2017-03-12,116
2017-03-13,116
2017-03-14,116
2017-03-15,116
2017-03-16,114
2017-03-17,113
2017-03-18,113
2017-03-19,113
2017-03-20,113
2017-03-21,112
2017-03-22,112
2017-03-23,111
2017-03-24,110
2017-03-25,110
2017-03-26,110
2017-03-27,111
2017-03-28,111
2017-03-29,110
2017-03-30,110
2017-03-31,110
2017-04-01,110
2017-04-02,111
2017-04-03,109
2017-04-04,109
2017-04-05,108
2017-04-06,110
2017-04-07,109
2017-04-08,109
2017-04-09,109
2017-04-10,108
2017-04-11,109
2017-04-12,108
2017-04-13,109
2017-04-14,109
2017-04-15,111
2017-04-16,111
2017-04-17,111
2017-04-18,111
2017-04-19,112
2017-04-20,114
2017-04-21,114
2017-04-22,114
2017-04-23,114
2017-04-24,113
2017-04-25,113
2017-04-26,113
2017-04-27,112
2017-04-28,112
2017-04-29,112
2017-04-30,112
2017-05-01,112
2017-05-02,113
2017-05-03,112
2017-05-04,115
2017-05-05,114
2017-05-06,113
2017-05-07,112
2017-05-08,112
2017-05-09,112
2017-05-10,111
2017-05-11,111
2017-05-12,112
2017-05-13,111
2017-05-14,112
2017-05-15,112
2017-05-16,112
2017-05-17,112
2017-05-18,113
2017-05-19,114
2017-05-20,113
2017-05-21,112
2017-05-22,113
2017-05-23,112
2017-05-24,113
2017-05-25,113
2017-05-26,113
2017-05-27,114
2017-05-28,114
2017-05-29,114
2017-05-30,114
2017-05-31,113
2017-06-01,115
2017-06-02,115
2017-06-03,114
2017-06-04,114
2017-06-05,114
2017-06-06,115
2017-06-07,114
2017-06-08,114
2017-06-09,114
2017-06-10,115
2017-06-11,115
2017-06-12,114
2017-06-13,113
2017-06-14,113
2017-06-15,113
2017-06-16,112
2017-06-17,112
2017-06-18,116
2017-06-19,113
2017-06-20,115
2017-06-21,115
2017-06-22,115
2017-06-23,116
2017-06-24,116
2017-06-25,118
2017-06-26,116
2017-06-27,117
2017-06-28,113
2017-06-29,112
2017-06-30,113
2017-07-01,113
2017-07-02,113
2017-07-03,113
2017-07-04,112
2017-07-05,114
2017-07-06,113
2017-07-07,111
2017-07-08,113
2017-07-09,113
2017-07-10,113
2017-07-11,113
2017-07-12,113
2017-07-13,113
2017-07-14,114
2017-07-15,114
2017-07-16,114
2017-07-17,113
2017-07-18,115
2017-07-19,112
2017-07-20,112
2017-07-21,113
2017-07-22,113
2017-07-23,113
2017-07-24,113
2017-07-25,113
2017-07-26,113
2017-07-27,112
2017-07-28,114
2017-07-29,111
2017-07-30,110
2017-07-31,115
2017-08-01,108
2017-08-02,111
2017-08-03,110
2017-08-04,111
2017-08-05,111
2017-08-06,116
2017-08-07,119
2017-08-08,115
2017-08-09,117
2017-08-10,119
2017-08-11,119
2017-08-12,120
2017-08-13,121
2017-08-14,121
2017-08-15,122
2017-08-16,121
2017-08-17,121
2017-08-18,120
2017-08-19,119
2017-08-20,119
2017-08-21,119
2017-08-22,118
2017-08-23,119
2017-08-24,120
2017-08-25,120
2017-08-26,120
2017-08-27,121
2017-08-28,122
2017-08-29,121
2017-08-30,121
2017-08-31,120
2017-09-01,119
2017-09-02,119
2017-09-03,120
2017-09-04,120
2017-09-05,120
2017-09-06,120
2017-09-07,119
2017-09-08,120
2017-09-09,120
2017-09-10,121
2017-09-11,121
2017-09-12,121
2017-09-13,119
2017-09-14,118
2017-09-15,116
2017-09-16,116
2017-09-17,117
2017-09-18,116
2017-09-19,116
2017-09-20,116
2017-09-21,115
2017-09-22,116
2017-09-23,116
2017-09-24,116
2017-09-25,116
2017-09-26,117
2017-09-27,118
2017-09-28,117
2017-09-29,117
2017-09-30,118
2017-10-01,118
2017-10-02,118
2017-10-03,119
2017-10-04,119
2017-10-05,120
2017-10-06,119
2017-10-07,119
2017-10-08,119
2017-10-09,119
2017-10-10,119
2017-10-11,121
2017-10-12,121
2017-10-13,121
2017-10-14,121
2017-10-15,120
2017-10-16,120
2017-10-17,119
2017-10-18,119
2017-10-19,119
2017-10-20,119
2017-10-21,119
2017-10-22,119
2017-10-23,119
2017-10-24,118
2017-10-25,118
2017-10-26,117
2017-10-27,117
2017-10-28,117
2017-10-29,117
2017-10-30,117
2017-10-31,117
2017-11-01,116
2017-11-02,115
2017-11-03,115
2017-11-04,115
2017-11-05,114
2017-11-06,114
2017-11-07,114
2017-11-08,114
2017-11-09,115
2017-11-10,115
2017-11-11,114
2017-11-12,115
2017-11-13,115
2017-11-14,115
2017-11-15,115
2017-11-16,114
2017-11-17,111
2017-11-18,113
2017-11-19,113
2017-11-20,113
2017-11-21,112
2017-11-22,111
2017-11-23,110
2017-11-24,110
2017-11-25,110
2017-11-26,111
2017-11-27,110
2017-11-28,109
2017-11-29,111
2017-11-30,112
2017-12-01,113
2017-12-02,114
2017-12-03,114
2017-12-04,114
2017-12-05,114
2017-12-06,114
2017-12-07,113
2017-12-08,113
2017-12-09,111
2017-12-10,111
2017-12-11,111
2017-12-12,113
2017-12-13,114
2017-12-14,114
2017-12-15,114
2017-12-16,115
2017-12-17,116
2017-12-18,115
2017-12-19,114
2017-12-20,112
2017-12-21,114
2017-12-22,113
2017-12-23,113
2017-12-24,113
2017-12-25,112
2017-12-26,112
2017-12-27,112
2017-12-28,115
2017-12-29,115
2017-12-30,117
2017-12-31,116
2018-01-01,115
2018-01-02,115
2018-01-03,114
2018-01-04,113
2018-01-05,113
2018-01-06,112
2018-01-07,113
2018-01-08,113
2018-01-09,111
2018-01-10,112
2018-01-11,112
2018-01-12,112
2018-01-13,112
2018-01-14,112
2018-01-15,112
2018-01-16,112
2018-01-17,112
2018-01-18,111
2018-01-19,112
2018-01-20,111
2018-01-21,112
2018-01-22,111
2018-01-23,111
2018-01-24,112
2018-01-25,112
2018-01-26,113
2018-01-27,114
2018-01-28,112
2018-01-29,112
2018-01-30,112
2018-01-31,112
2018-02-01,110
2018-02-02,110
2018-02-03,110
2018-02-04,110
2018-02-05,111
2018-02-06,111
2018-02-07,114
2018-02-08,114
2018-02-09,113
2018-02-10,112
2018-02-11,111
2018-02-12,111
2018-02-13,110
2018-02-14,111
2018-02-15,110
2018-02-16,110
2018-02-17,110
2018-02-18,111
2018-02-19,112
2018-02-20,112
2018-02-21,111
2018-02-22,112
2018-02-23,115
2018-02-24,112
2018-02-25,112
2018-02-26,114
2018-02-27,114
2018-02-28,114
2018-03-01,113
2018-03-02,113
2018-03-03,113
2018-03-04,113
2018-03-05,112
2018-03-06,112
2018-03-07,112
2018-03-08,113
2018-03-09,113
2018-03-10,113
2018-03-11,113
2018-03-12,113
2018-03-13,113
2018-03-14,113
2018-03-15,113
2018-03-16,115
2018-03-17,115
2018-03-18,115
2018-03-19,115
2018-03-20,115
2018-03-21,115
2018-03-22,115
2018-03-23,115
2018-03-24,115
2018-03-25,115
2018-03-26,115
2018-03-27,115
2018-03-28,115
2018-03-29,115
2018-03-30,115
2018-03-31,115
2018-04-01,115
2018-04-02,115
2018-04-03,116
2018-04-04,115
2018-04-05,116
2018-04-06,116
2018-04-07,116
2018-04-08,116
2018-04-09,115
2018-04-10,115
2018-04-11,116
2018-04-12,116
2018-04-13,116
2018-04-14,116
2018-04-15,116
2018-04-16,116
2018-04-17,116
2018-04-18,116
2018-04-19,114
2018-04-20,114
2018-04-21,114
2018-04-22,114
2018-04-23,114
2018-04-24,113
2018-04-25,113
2018-04-26,114
2018-04-27,114
2018-04-28,112
2018-04-29,112
2018-04-30,112
2018-05-01,112
2018-05-02,112
2018-05-03,112
2018-05-04,112
2018-05-05,112
2018-05-06,112
2018-05-07,112
2018-05-08,111
2018-05-09,111
2018-05-10,111
2018-05-11,111
2018-05-12,111
2018-05-13,111
2018-05-14,112
2018-05-15,112
2018-05-16,112
2018-05-17,112
2018-05-18,113
2018-05-19,113
2018-05-20,113
2018-05-21,113
2018-05-22,114
2018-05-23,114
2018-05-24,114
2018-05-25,115
2018-05-26,115
2018-05-27,115
2018-05-28,115
2018-05-29,115
2018-05-30,115
2018-05-31,115
2018-06-01,115
2018-06-02,115
2018-06-03,115
2018-06-04,115
2018-06-05,115
2018-06-06,116
2018-06-07,116
2018-06-08,116
2018-06-09,116
2018-06-10,115
2018-06-11,116
2018-06-12,115
2018-06-13,115
2018-06-14,115
2018-06-15,115
2018-06-16,115
2018-06-17,116
2018-06-18,116
2018-06-19,116
2018-06-20,116
2018-06-21,116
2018-06-22,116
2018-06-23,116
2018-06-24,116
2018-06-25,116
2018-06-26,116
2018-06-27,117
2018-06-28,117
2018-06-29,117
2018-06-30,118
2018-07-01,117
2018-07-02,117
2018-07-03,117
