t,o
2016-01-28,"{'bitfinex': 32041.54168271, 'bitmex': 2048.83934453, 'bitstamp': 223221.97853926, 'bittrex': 2468.24266172, 'coinbase': 459096.836671, 'coincheck': 45.38129985, 'gemini': 20812.93465857, 'hitbtc': 9200.70100805, 'huobi': 4565.90193853, 'kraken': 74820.56557019, 'luno': 1930.45319047, 'poloniex': 30072.1318098}"
2016-01-29,"{'bitfinex': 32452.85306121, 'bitmex': 2050.67743328, 'bitstamp': 209801.23021753, 'bittrex': 2133.39929811, 'coinbase': 459153.21694308, 'coincheck': 16.36486173, 'gemini': 20976.48415487, 'hitbtc': 9229.00567432, 'huobi': 4715.57254186, 'kraken': 79531.39135866, 'luno': 1990.15163756, 'poloniex': 30521.22428612}"
2016-01-30,"{'bitfinex': 32022.78746143, 'bitmex': 2035.72407478, 'bitstamp': 216624.73159221, 'bittrex': 1557.35454595, 'coinbase': 459130.93240955, 'coincheck': 0.44623265, 'gemini': 20781.69569123, 'hitbtc': 9222.22558664, 'huobi': 3136.27733856, 'kraken': 77421.19029623, 'luno': 2018.22835338, 'poloniex': 30897.93550381}"
2016-01-31,"{'bitfinex': 33156.49119145, 'bitmex': 2038.47729305, 'bitstamp': 216217.54119937, 'bittrex': 756.61204405, 'coinbase': 459153.85728792, 'coincheck': 55.20170334, 'gemini': 20644.49121207, 'hitbtc': 9317.81976721, 'huobi': 2517.33422689, 'kraken': 75496.54130815, 'luno': 1900.38304537, 'poloniex': 31626.3951789}"
2016-02-01,"{'bitfinex': 32269.38900191, 'bitmex': 2069.98186162, 'bitstamp': 223656.40833615, 'bittrex': 1195.7638553, 'coinbase': 459168.33642864, 'coincheck': 0.25606602, 'gemini': 20617.81269426, 'hitbtc': 9300.44028318, 'huobi': 8821.90017974, 'kraken': 78102.39110151, 'luno': 1824.10618071, 'poloniex': 30933.12462526}"
2016-02-02,"{'bitfinex': 32128.70647784, 'bitmex': 2077.50257936, 'bitstamp': 213580.31787592, 'bittrex': 926.61209196, 'coinbase': 460017.25762528, 'coincheck': 0.40037137, 'gemini': 20851.0825051, 'hitbtc': 9419.17181483, 'huobi': 7014.14243119, 'kraken': 79053.66071154, 'luno': 1796.85893151, 'poloniex': 29729.6229544}"
2016-02-03,"{'bitfinex': 31644.66104723, 'bitmex': 2081.52072343, 'bitstamp': 216934.93025162, 'bittrex': 880.29139714, 'coinbase': 459144.68552966, 'coincheck': 52.10181525, 'gemini': 21040.35231899, 'hitbtc': 9344.4652351, 'huobi': 13913.32513936, 'kraken': 75543.02702687, 'luno': 1714.66854735, 'poloniex': 30156.85684491}"
2016-02-04,"{'bitfinex': 28887.85913197, 'bitmex': 2127.78137927, 'bitstamp': 215014.84119812, 'bittrex': 1002.77284611, 'coinbase': 459157.08756978, 'coincheck': 89.57010367, 'gemini': 21250.33689274, 'hitbtc': 9291.17868374, 'huobi': 5497.65158678, 'kraken': 78704.48591762, 'luno': 1693.91226138, 'poloniex': 30427.27284891}"
2016-02-05,"{'bitfinex': 27479.20043159, 'bitmex': 2059.54305062, 'bitstamp': 203208.62810274, 'bittrex': 866.97060153, 'coinbase': 459189.68337134, 'coincheck': 35.85488072, 'gemini': 20778.8653979, 'hitbtc': 9390.24916222, 'huobi': 6041.98417117, 'kraken': 79950.46900512, 'luno': 1556.72297972, 'poloniex': 30666.4001886}"
2016-02-06,"{'bitfinex': 29881.15232901, 'bitmex': 2069.1800028, 'bitstamp': 203987.37917979, 'bittrex': 837.29471212, 'coinbase': 459198.72202101, 'coincheck': 90.56286979, 'gemini': 21089.12966525, 'hitbtc': 9455.33674066, 'huobi': 5833.92375013, 'kraken': 80322.93114523, 'luno': 1599.3213696, 'poloniex': 30930.40476628}"
2016-02-07,"{'bitfinex': 31131.66071746, 'bitmex': 2079.20281886, 'bitstamp': 202204.17620276, 'bittrex': 897.63503407, 'coinbase': 459208.46402157, 'coincheck': 166.82786782, 'gemini': 20904.63032715, 'hitbtc': 9513.38253417, 'huobi': 5943.13085629, 'kraken': 77649.36776283, 'luno': 1599.34900273, 'poloniex': 31816.53492257}"
2016-02-08,"{'bitfinex': 32416.18010403, 'bitmex': 1979.411932, 'bitstamp': 208664.11885281, 'bittrex': 1195.66910416, 'coinbase': 459225.56963326, 'coincheck': 86.15317216, 'gemini': 21098.90874117, 'hitbtc': 9637.33973357, 'huobi': 6611.00771548, 'kraken': 80323.58328082, 'luno': 1379.47392605, 'poloniex': 33418.520305}"
2016-02-09,"{'bitfinex': 31782.37221541, 'bitmex': 1973.53052721, 'bitstamp': 200649.70984997, 'bittrex': 2015.06312545, 'coinbase': 459245.65121461, 'coincheck': 92.44913584, 'gemini': 21074.72870166, 'hitbtc': 9387.4360257, 'huobi': 6446.38528013, 'kraken': 80616.5467046, 'luno': 1409.74807592, 'poloniex': 36488.50806925}"
2016-02-10,"{'bitfinex': 31646.64870558, 'bitmex': 1968.88694924, 'bitstamp': 202724.59122371, 'bittrex': 2372.42338552, 'coinbase': 459258.18610798, 'coincheck': 107.88268278, 'gemini': 22096.15847804, 'hitbtc': 9415.03461146, 'huobi': 7687.73205067, 'kraken': 85804.98008132, 'luno': 1401.31699267, 'poloniex': 42873.62359924}"
2016-02-11,"{'bitfinex': 30956.8787525, 'bitmex': 1956.26808373, 'bitstamp': 202854.68920953, 'bittrex': 67.46691227, 'coinbase': 459269.88244752, 'coincheck': 0.02507706, 'gemini': 21692.68568814, 'hitbtc': 9255.26750846, 'huobi': 6131.00829629, 'kraken': 88996.74832423, 'luno': 1411.94374302, 'poloniex': 49773.38282761}"
2016-02-12,"{'bitfinex': 30616.3746942, 'bitmex': 1955.85421129, 'bitstamp': 204533.47428424, 'bittrex': 590.83594941, 'coinbase': 459292.19661367, 'coincheck': 66.18658949, 'gemini': 20881.2144083, 'hitbtc': 9209.69890014, 'huobi': 7102.10745586, 'kraken': 84999.07856917, 'luno': 1321.36461496, 'poloniex': 52421.14345367}"
2016-02-13,"{'bitfinex': 30468.25663916, 'bitmex': 1943.71320353, 'bitstamp': 201291.23399614, 'bittrex': 398.55064894, 'coinbase': 459389.77768374, 'coincheck': 0.14096796, 'gemini': 20848.55528751, 'hitbtc': 9380.16021133, 'huobi': 6842.71394267, 'kraken': 89864.09498822, 'luno': 1338.6077889, 'poloniex': 52194.09743267}"
2016-02-14,"{'bitfinex': 30237.60546882, 'bitmex': 1978.88388283, 'bitstamp': 204235.09907641, 'bittrex': 876.19138899, 'coinbase': 460218.18872626, 'coincheck': 0.01596718, 'gemini': 21455.89281187, 'hitbtc': 9498.41179858, 'huobi': 6271.09005551, 'kraken': 90215.57464612, 'luno': 1381.51779919, 'poloniex': 50478.29751693}"
2016-02-15,"{'bitfinex': 30847.48629682, 'bitmex': 1978.60231647, 'bitstamp': 203379.07947206, 'bittrex': 266.15328416, 'coinbase': 460215.31273532, 'coincheck': 35.16090369, 'gemini': 22214.98620938, 'hitbtc': 9559.04371348, 'huobi': 7443.35204286, 'kraken': 90684.30836832, 'luno': 1384.8508992, 'poloniex': 50631.13473031}"
2016-02-16,"{'bitfinex': 30165.26081571, 'bitmex': 1986.76972832, 'bitstamp': 199632.65062884, 'bittrex': 615.86049798, 'coinbase': 460232.89337571, 'coincheck': 0.83800235, 'gemini': 21500.27715846, 'hitbtc': 9455.27658582, 'huobi': 10096.99263183, 'kraken': 87046.09438783, 'luno': 1257.12359439, 'poloniex': 52006.64989892}"
2016-02-17,"{'bitfinex': 27372.19750687, 'bitmex': 1967.77923611, 'bitstamp': 201445.36627558, 'bittrex': 1339.50036128, 'coinbase': 460402.85978258, 'coincheck': 59.79563652, 'gemini': 22191.02823301, 'hitbtc': 9448.63415787, 'huobi': 9720.29823756, 'kraken': 85852.70158524, 'luno': 1183.62514078, 'poloniex': 53054.90157131}"
2016-02-18,"{'bitfinex': 27364.5754425, 'bitmex': 1890.2082826, 'bitstamp': 200383.07264484, 'bittrex': 135.92963141, 'coinbase': 460479.13495651, 'coincheck': 154.08529384, 'gemini': 21779.47078196, 'hitbtc': 9901.58228586, 'huobi': 8712.73063591, 'kraken': 87441.87685599, 'luno': 1313.38902238, 'poloniex': 52965.2614379}"
2016-02-19,"{'bitfinex': 26557.48987204, 'bitmex': 1860.53541361, 'bitstamp': 200558.00545472, 'bittrex': 881.52380287, 'coinbase': 460442.06447142, 'coincheck': 75.6260858, 'gemini': 21579.45573664, 'hitbtc': 10161.60384082, 'huobi': 13212.52476901, 'kraken': 88803.32158037, 'luno': 1270.2041565, 'poloniex': 51752.70300687}"
2016-02-20,"{'bitfinex': 25193.83854655, 'bitmex': 1890.50449575, 'bitstamp': 201245.93490211, 'bittrex': 99.04833164, 'coinbase': 460522.44942192, 'coincheck': 166.98511236, 'gemini': 21290.75028691, 'hitbtc': 10080.08975104, 'huobi': 10366.65468643, 'kraken': 90222.53660398, 'luno': 1363.83236114, 'poloniex': 51488.49276296}"
2016-02-21,"{'bitfinex': 25101.01347778, 'bitmex': 1865.43390733, 'bitstamp': 200245.13563259, 'bittrex': 682.17570506, 'coinbase': 460596.86112631, 'coincheck': 114.06808218, 'gemini': 21394.68971211, 'hitbtc': 10113.48109505, 'huobi': 12050.5070768, 'kraken': 89546.22182569, 'luno': 1269.20249705, 'poloniex': 51111.69422163}"
2016-02-22,"{'bitfinex': 24669.016961, 'bitmex': 1877.9844316, 'bitstamp': 200024.58092402, 'bittrex': 1318.44672234, 'coinbase': 461357.84836735, 'coincheck': 105.95799615, 'gemini': 21776.97159914, 'hitbtc': 10083.70380047, 'huobi': 14384.0755641, 'kraken': 87997.96583441, 'luno': 1410.53151942, 'poloniex': 50364.53640921}"
2016-02-23,"{'bitfinex': 21063.94710274, 'bitmex': 1906.03312956, 'bitstamp': 199299.89831673, 'bittrex': 767.10361185, 'coinbase': 460941.35389523, 'coincheck': 96.50136919, 'gemini': 21652.41207517, 'hitbtc': 10611.1071619, 'huobi': 16144.81257076, 'kraken': 89588.82587583, 'luno': 1370.16937287, 'poloniex': 52479.11436172}"
2016-02-24,"{'bitfinex': 20103.28821223, 'bitmex': 1909.9140158, 'bitstamp': 198737.40248656, 'bittrex': 1534.98114439, 'coinbase': 460873.9939841, 'coincheck': 53.09803428, 'gemini': 21735.08804509, 'hitbtc': 10807.43415125, 'huobi': 19034.16187998, 'kraken': 82004.46051508, 'luno': 1261.20996362, 'poloniex': 52955.93785389}"
2016-02-25,"{'bitfinex': 19808.43610411, 'bitmex': 1912.07827669, 'bitstamp': 196116.0864952, 'bittrex': 1594.59087962, 'coinbase': 460811.33840083, 'coincheck': 109.60516209, 'gemini': 21297.83012773, 'hitbtc': 10779.14792006, 'huobi': 15381.89060431, 'kraken': 85412.10272406, 'luno': 1262.34291563, 'poloniex': 51726.63452688}"
2016-02-26,"{'bitfinex': 21121.0006082, 'bitmex': 1889.64631141, 'bitstamp': 195794.00508647, 'bittrex': 618.02274, 'coinbase': 461049.84573747, 'coincheck': 117.00576843, 'gemini': 21017.24526835, 'hitbtc': 10766.88313926, 'huobi': 13546.00154472, 'kraken': 86049.67869056, 'luno': 1343.9794165, 'poloniex': 53474.95457802}"
2016-02-27,"{'bitfinex': 19105.16150443, 'bitmex': 1927.50298075, 'bitstamp': 193861.61604797, 'bittrex': 299.72747849, 'coinbase': 461707.54582957, 'coincheck': 38.0652139, 'gemini': 21187.1266607, 'hitbtc': 10649.57432757, 'huobi': 12487.60967258, 'kraken': 85027.45267974, 'luno': 1351.13958166, 'poloniex': 53493.8501785}"
2016-02-28,"{'bitfinex': 18428.1695557, 'bitmex': 1895.32846221, 'bitstamp': 194417.53244988, 'bittrex': 830.78517633, 'coinbase': 461977.80933943, 'coincheck': 95.06014717, 'gemini': 21383.68718729, 'hitbtc': 10576.53143423, 'huobi': 15031.34213561, 'kraken': 85112.41278416, 'luno': 1241.45944864, 'poloniex': 54249.97519167}"
2016-02-29,"{'bitfinex': 16920.22101555, 'bitmex': 1902.87645307, 'bitstamp': 193641.35619228, 'bittrex': 1512.22739173, 'coinbase': 463723.90892917, 'coincheck': 99.62024004, 'gemini': 20986.60620219, 'hitbtc': 10471.5299128, 'huobi': 17844.82302826, 'kraken': 87062.59344664, 'luno': 1232.05495784, 'poloniex': 54694.80513613}"
2016-03-01,"{'bitfinex': 17906.96243547, 'bitmex': 1902.16771556, 'bitstamp': 203982.72365067, 'bittrex': 2503.64138028, 'coinbase': 463062.69269047, 'coincheck': 80.25015829, 'gemini': 21187.58340798, 'hitbtc': 10847.61004929, 'huobi': 18099.97457223, 'kraken': 89032.08340783, 'luno': 1210.25902131, 'poloniex': 58083.68106884}"
2016-03-02,"{'bitfinex': 17928.68398344, 'bitmex': 1900.83540757, 'bitstamp': 201947.79902591, 'bittrex': 3712.35462349, 'coinbase': 461984.44133496, 'coincheck': 193.80697704, 'gemini': 21111.15189661, 'hitbtc': 11004.92199481, 'huobi': 20791.17815697, 'kraken': 88012.44245615, 'luno': 1230.08460697, 'poloniex': 62321.07600623}"
2016-03-03,"{'bitfinex': 16667.04012626, 'bitmex': 1962.47610151, 'bitstamp': 202038.7046153, 'bittrex': 8037.84174435, 'coinbase': 461804.08186141, 'coincheck': 149.57825305, 'gemini': 21145.49347552, 'hitbtc': 11244.20844345, 'huobi': 25510.09524457, 'kraken': 94329.99272392, 'luno': 1223.73978313, 'poloniex': 70192.29979809}"
2016-03-04,"{'bitfinex': 15960.33618182, 'bitmex': 1992.93914584, 'bitstamp': 202539.05815066, 'bittrex': 8146.88127844, 'coinbase': 461746.37507587, 'coincheck': 99.096398, 'gemini': 21601.0859638, 'hitbtc': 11283.99839439, 'huobi': 19079.86431545, 'kraken': 95372.24525682, 'luno': 1178.22596153, 'poloniex': 75947.47404202}"
2016-03-05,"{'bitfinex': 17742.23511539, 'bitmex': 2102.48548318, 'bitstamp': 202014.68498084, 'bittrex': 7777.32329592, 'coinbase': 461190.19759721, 'coincheck': 0.02157002, 'gemini': 22485.79366386, 'hitbtc': 11394.64414759, 'huobi': 20212.23959475, 'kraken': 101899.77527142, 'luno': 1214.94596815, 'poloniex': 80753.5019137}"
2016-03-06,"{'bitfinex': 17003.72902657, 'bitmex': 2109.72027061, 'bitstamp': 201564.86939658, 'bittrex': 9059.91192746, 'coinbase': 461044.4197857, 'coincheck': 36.41853013, 'gemini': 22622.14610105, 'hitbtc': 11422.811584, 'huobi': 20109.94932935, 'kraken': 103306.51226233, 'luno': 1269.59656099, 'poloniex': 86516.24238242}"
2016-03-07,"{'bitfinex': 16898.44568704, 'bitmex': 2095.36264527, 'bitstamp': 202039.84797682, 'bittrex': 7756.85942936, 'coinbase': 461524.85411036, 'coincheck': 0.0012313, 'gemini': 21977.15115556, 'hitbtc': 11517.70228105, 'huobi': 19527.35928874, 'kraken': 103527.70644855, 'luno': 1202.77773304, 'poloniex': 91713.92456164}"
2016-03-08,"{'bitfinex': 17461.20834652, 'bitmex': 2074.9747219, 'bitstamp': 201844.11976448, 'bittrex': 8049.39735123, 'coinbase': 461163.1921615, 'coincheck': 84.10801954, 'gemini': 22083.63803428, 'hitbtc': 11877.39980936, 'huobi': 19236.11679255, 'kraken': 103006.66703418, 'luno': 1296.52670986, 'poloniex': 92050.48316832}"
2016-03-09,"{'bitfinex': 21185.56980365, 'bitmex': 2055.70496911, 'bitstamp': 200190.42768244, 'bittrex': 9087.58324765, 'coinbase': 458673.67632316, 'coincheck': 105.31817646, 'gemini': 24651.21680333, 'hitbtc': 12014.08728827, 'huobi': 20219.50783001, 'kraken': 103996.83564528, 'luno': 1343.62630328, 'poloniex': 91463.6117933}"
2016-03-10,"{'bitfinex': 21413.51746849, 'bitmex': 2083.57665203, 'bitstamp': 199890.54288154, 'bittrex': 9106.75583683, 'coinbase': 459680.58761315, 'coincheck': 107.72973014, 'gemini': 23827.32256179, 'hitbtc': 11916.9294139, 'huobi': 20759.22913224, 'kraken': 102863.80676657, 'luno': 1258.6822559, 'poloniex': 91103.86700737}"
2016-03-11,"{'bitfinex': 20474.03911331, 'bitmex': 2076.18834222, 'bitstamp': 200350.46074112, 'bittrex': 9094.98143409, 'coinbase': 462185.64138406, 'coincheck': 68.32523456, 'gemini': 21079.3784429, 'hitbtc': 11387.18948916, 'huobi': 26291.35063075, 'kraken': 99129.08488001, 'luno': 1199.05689086, 'poloniex': 90735.44087613}"
2016-03-12,"{'bitfinex': 19785.38712347, 'bitmex': 2182.81087832, 'bitstamp': 200760.89850029, 'bittrex': 9227.972866, 'coinbase': 462928.85699618, 'coincheck': 74.78869254, 'gemini': 21475.75165705, 'hitbtc': 11314.58670804, 'huobi': 18472.52402814, 'kraken': 107347.50541348, 'luno': 1149.6251257, 'poloniex': 88833.47327553}"
2016-03-13,"{'bitfinex': 21784.2104139, 'bitmex': 2249.03939432, 'bitstamp': 202027.15682221, 'bittrex': 9418.78379327, 'coinbase': 462731.32167037, 'coincheck': 3.09818409, 'gemini': 20879.81201832, 'hitbtc': 11319.94338707, 'huobi': 5537.76279985, 'kraken': 110503.59120774, 'luno': 1171.65741975, 'poloniex': 91230.86572156}"
2016-03-14,"{'bitfinex': 20093.15603475, 'bitmex': 2216.84314273, 'bitstamp': 198168.00367188, 'bittrex': 9482.82560166, 'coinbase': 462243.70404189, 'coincheck': 105.60921661, 'gemini': 21091.57047223, 'hitbtc': 11185.80740797, 'huobi': 3678.72358486, 'kraken': 106555.46495423, 'luno': 1163.75633435, 'okex': 39.10041289, 'poloniex': 96014.00797771}"
2016-03-15,"{'bitfinex': 20025.74486544, 'bitmex': 2234.33094053, 'bitstamp': 197859.18091424, 'bittrex': 9042.67727224, 'coinbase': 462466.1569017, 'coincheck': 295.54285173, 'gemini': 20963.25662356, 'hitbtc': 11000.77025116, 'huobi': 1905.07327259, 'kraken': 105902.93401802, 'luno': 1342.44710843, 'okex': 105.27757061, 'poloniex': 99244.26721654}"
2016-03-16,"{'bitfinex': 20412.69821744, 'bitmex': 2253.54626122, 'bitstamp': 202901.64923502, 'bittrex': 9110.24293991, 'coinbase': 462510.87733847, 'coincheck': 331.58114943, 'gemini': 21176.32914923, 'hitbtc': 11131.29633966, 'huobi': 1501.21546068, 'kraken': 105959.40417098, 'luno': 1305.42766881, 'okex': 100.01347138, 'poloniex': 98690.07482385}"
2016-03-17,"{'bitfinex': 20035.93565229, 'bitmex': 2187.03597399, 'bitstamp': 206275.95069913, 'bittrex': 9351.71806265, 'coinbase': 462406.19594692, 'coincheck': 109.6289023, 'gemini': 19938.48956743, 'hitbtc': 11101.66862489, 'huobi': 1263.61026347, 'kraken': 102397.69338348, 'luno': 1268.74028693, 'okex': 95.01257713, 'poloniex': 100945.71253692}"
2016-03-18,"{'bitfinex': 18858.57907492, 'bitmex': 2189.41145414, 'bitstamp': 205643.20577744, 'bittrex': 9477.9160381, 'coinbase': 461495.43535224, 'coincheck': 112.87963114, 'gemini': 20875.51767793, 'hitbtc': 11224.83243495, 'huobi': 1170.7728815, 'kraken': 98729.97931589, 'luno': 1206.81906707, 'okex': 90.26174009, 'poloniex': 105308.84416632}"
2016-03-19,"{'bitfinex': 18279.98547588, 'bitmex': 2167.7984277, 'bitstamp': 205798.16427951, 'bittrex': 9337.35628246, 'coinbase': 462501.93779266, 'coincheck': 102.8306571, 'gemini': 21211.54121245, 'hitbtc': 11008.19900415, 'huobi': 1036.9917952, 'kraken': 98063.16354037, 'luno': 1253.66418359, 'okex': 90.26174009, 'poloniex': 105699.43862992}"
2016-03-20,"{'bitfinex': 18812.59032494, 'bitmex': 2169.63361499, 'bitstamp': 206591.65182985, 'bittrex': 9114.78032163, 'coinbase': 463770.87720121, 'coincheck': 1.21475891, 'gemini': 20959.41774197, 'hitbtc': 10865.32907071, 'huobi': 2787.76717897, 'kraken': 100300.27299633, 'luno': 1277.8746273, 'okex': 90.26174009, 'poloniex': 105764.61643885}"
2016-03-21,"{'bitfinex': 18997.52894624, 'bitmex': 2179.2020323, 'bitstamp': 201951.59845442, 'bittrex': 9502.75691853, 'coinbase': 465908.21669888, 'coincheck': 121.23492952, 'gemini': 21405.79458863, 'hitbtc': 10852.15364551, 'huobi': 830.78155006, 'kraken': 102601.04089071, 'luno': 1382.83054317, 'okex': 90.26174009, 'poloniex': 103291.51273664}"
2016-03-22,"{'bitfinex': 18992.03386344, 'bitmex': 2179.75812187, 'bitstamp': 201568.5823747, 'bittrex': 9242.9245699, 'coinbase': 466121.99940276, 'coincheck': 86.67877615, 'gemini': 21650.00869829, 'hitbtc': 11333.92063421, 'huobi': 1756.75744242, 'kraken': 102035.02003256, 'luno': 1414.84331291, 'okex': 85.74844488, 'poloniex': 104933.22038987}"
2016-03-23,"{'bitfinex': 19109.56270664, 'bitmex': 2205.25462762, 'bitstamp': 200272.32519355, 'bittrex': 9287.85489343, 'coinbase': 464981.40799214, 'coincheck': 102.47046165, 'gemini': 21302.13671931, 'hitbtc': 11621.97236903, 'huobi': 1431.90953056, 'kraken': 100962.58386652, 'luno': 1376.43113449, 'okex': 82.77605246, 'poloniex': 104858.88818122}"
2016-03-24,"{'bitfinex': 19144.23929736, 'bitmex': 2230.03498744, 'bitstamp': 198517.16218133, 'bittrex': 9336.90466756, 'coinbase': 465102.65333245, 'coincheck': 85.35380808, 'gemini': 21223.98412683, 'hitbtc': 11173.56116387, 'huobi': 1293.86252407, 'kraken': 96722.003648, 'luno': 1463.15561455, 'okex': 82.77605246, 'poloniex': 106770.83509702}"
2016-03-25,"{'bitfinex': 18888.84705796, 'bitmex': 2208.22953877, 'bitstamp': 200650.86780569, 'bittrex': 9353.22955124, 'coinbase': 464783.8746102, 'coincheck': 32.85882416, 'gemini': 20995.0081898, 'hitbtc': 11409.24172985, 'huobi': 1271.36797986, 'kraken': 100958.17282566, 'luno': 1589.10027373, 'okex': 80.02203531, 'poloniex': 108751.42476091}"
2016-03-26,"{'bitfinex': 18287.51830493, 'bitmex': 2214.25518637, 'bitstamp': 198850.97759401, 'bittrex': 9102.61505103, 'coinbase': 465234.04469448, 'coincheck': 0.13535277, 'gemini': 21155.33799312, 'hitbtc': 11543.02750901, 'huobi': 780.63876294, 'kraken': 100638.08048191, 'luno': 1562.00790246, 'okex': 80.02203531, 'poloniex': 108837.98279275}"
2016-03-27,"{'bitfinex': 17850.8501951, 'bitmex': 2437.33444271, 'bitstamp': 200210.67554215, 'bittrex': 9150.11695061, 'coinbase': 464670.93096509, 'coincheck': 133.7529334, 'gemini': 22086.26189354, 'hitbtc': 11443.98615511, 'huobi': 1261.83168553, 'kraken': 101163.37630194, 'luno': 1577.70487666, 'okex': 80.02203531, 'poloniex': 108451.55564933}"
2016-03-28,"{'bitfinex': 17841.4777259, 'bitmex': 2450.19324563, 'bitstamp': 201383.97209875, 'bittrex': 9248.81531308, 'coinbase': 464627.30844298, 'coincheck': 99.71859157, 'gemini': 21556.58034935, 'hitbtc': 11408.92911648, 'huobi': 1179.44770054, 'kraken': 100470.46484767, 'luno': 1497.93254716, 'okex': 80.02203531, 'poloniex': 106944.89938994}"
2016-03-29,"{'bitfinex': 17188.76926433, 'bitmex': 2304.87592025, 'bitstamp': 201044.31774103, 'bittrex': 9297.07849729, 'coinbase': 464587.85625624, 'coincheck': 91.94593883, 'gemini': 21297.25616553, 'hitbtc': 11073.83760308, 'huobi': 1240.07831385, 'kraken': 100508.16481657, 'luno': 1514.8520613, 'okex': 80.02203531, 'poloniex': 107478.86471511}"
2016-03-30,"{'bitfinex': 18280.19403698, 'bitmex': 2329.42008516, 'bitstamp': 200500.22608917, 'bittrex': 9425.7123734, 'coinbase': 464649.44608096, 'coincheck': 30.09798275, 'gemini': 21484.21462832, 'hitbtc': 10861.80578885, 'huobi': 733.48944405, 'kraken': 100961.26870167, 'luno': 1454.00049559, 'okex': 80.02203531, 'poloniex': 108977.69530276}"
2016-03-31,"{'bitfinex': 18953.57720824, 'bitmex': 2344.67927572, 'bitstamp': 201201.85638196, 'bittrex': 9309.50740424, 'coinbase': 464521.84762916, 'coincheck': 90.96666, 'gemini': 21254.2681055, 'hitbtc': 10924.11607637, 'huobi': 1020.41811197, 'kraken': 100183.25312831, 'luno': 1573.87607678, 'okex': 80.02203531, 'poloniex': 112274.47392614}"
2016-04-01,"{'bitfinex': 19038.40016064, 'bitmex': 2338.24893821, 'bitstamp': 201050.41848178, 'bittrex': 9192.84852066, 'coinbase': 463502.62482859, 'coincheck': 55.81168639, 'gemini': 21326.41690293, 'hitbtc': 10728.82044334, 'huobi': 2466.93674657, 'kraken': 94912.4124512, 'luno': 1626.66491291, 'okex': 80.02203531, 'poloniex': 106708.89670991}"
2016-04-02,"{'bitfinex': 19085.94810549, 'bitmex': 2371.38943533, 'bitstamp': 202611.2699961, 'bittrex': 9184.94895362, 'coinbase': 460811.48887916, 'coincheck': 124.73217798, 'gemini': 21207.96739491, 'hitbtc': 11101.47006276, 'huobi': 7469.96956107, 'kraken': 98528.71358545, 'luno': 1488.64574933, 'okex': 80.02203531, 'poloniex': 105628.03088388}"
2016-04-03,"{'bitfinex': 19287.09107559, 'bitmex': 2385.21516053, 'bitstamp': 202849.04234948, 'bittrex': 9090.73230118, 'coinbase': 460919.19123757, 'coincheck': 82.42380127, 'gemini': 21114.04862161, 'hitbtc': 11126.73018443, 'huobi': 7319.15210778, 'kraken': 98878.51635289, 'luno': 1502.02844607, 'okex': 80.02203531, 'poloniex': 103769.42207726}"
2016-04-04,"{'bitfinex': 17289.00188762, 'bitmex': 2381.85263276, 'bitstamp': 201053.40505827, 'bittrex': 9138.24509825, 'coinbase': 460962.71035471, 'coincheck': 115.85424704, 'gemini': 21059.58040033, 'hitbtc': 11577.68407746, 'huobi': 5480.97364986, 'kraken': 101950.15871565, 'luno': 1545.76580775, 'okex': 80.02203531, 'poloniex': 102052.27044514}"
2016-04-05,"{'bitfinex': 16379.87795814, 'bitmex': 2423.04013587, 'bitstamp': 202254.41020945, 'bittrex': 9217.72151794, 'coinbase': 461670.23100034, 'coincheck': 260.71964216, 'gemini': 21553.23247564, 'hitbtc': 11532.61751641, 'huobi': 1838.72436538, 'kraken': 99102.15193027, 'luno': 1583.40081178, 'okex': 80.02203531, 'poloniex': 102687.45905433}"
2016-04-06,"{'bitfinex': 16944.79256729, 'bitmex': 2415.67929225, 'bitstamp': 202435.20445684, 'bittrex': 9135.37772606, 'coinbase': 460752.02295865, 'coincheck': 64.56246728, 'gemini': 21367.33605605, 'hitbtc': 11557.98066532, 'huobi': 1771.65775463, 'kraken': 101581.62674001, 'luno': 1731.35146163, 'okex': 80.02203531, 'poloniex': 102089.04933177}"
2016-04-07,"{'bitfinex': 18301.48838689, 'bitmex': 2403.64424751, 'bitstamp': 201666.98976811, 'bittrex': 9169.01691805, 'coinbase': 472333.80314341, 'coincheck': 386.93619147, 'gemini': 21180.32962399, 'hitbtc': 11730.04631608, 'huobi': 3470.03203393, 'kraken': 102447.48313812, 'luno': 1568.54611325, 'okex': 80.02203531, 'poloniex': 100459.61707239}"
2016-04-08,"{'bitfinex': 17061.05990002, 'bitmex': 2410.13879825, 'bitstamp': 201934.24685327, 'bittrex': 9147.54895062, 'coinbase': 470651.77699438, 'coincheck': 133.60890626, 'gemini': 22151.36094481, 'hitbtc': 12076.91759983, 'huobi': 6963.21519226, 'kraken': 100027.12694561, 'luno': 1480.88276431, 'okex': 80.02203531, 'poloniex': 101658.80944457}"
2016-04-09,"{'bitfinex': 17528.62996594, 'bitmex': 2439.00056398, 'bitstamp': 203127.59604486, 'bittrex': 9077.47339633, 'coinbase': 470705.75037689, 'coincheck': 135.00368366, 'gemini': 21769.08585459, 'hitbtc': 12153.26714788, 'huobi': 3590.73758762, 'kraken': 101693.99123051, 'luno': 1585.00694216, 'okex': 80.02203531, 'poloniex': 101675.5850411}"
