t,indicators_mvrv_account_based
2010-10-10,1.71674977747616
2010-10-11,1.70618614036223
2010-10-12,1.67768727581534
2010-10-13,1.70900203588905
2010-10-14,1.80764570187496
2010-10-15,1.81088594069198
2010-10-16,1.78852199712908
2010-10-17,1.78201116176219
2010-10-18,1.76639348260446
2010-10-19,1.72809199717049
2010-10-20,1.69916540302552
2010-10-21,1.72969991854801
2010-10-22,1.78169631243694
2010-10-23,1.8209114818398
2010-10-24,2.01472736493028
2010-10-25,1.90522826852377
2010-10-26,2.52324793871827
2010-10-27,2.78083125396489
2010-10-28,2.92656406293466
2010-10-29,2.80153028309868
2010-10-30,2.85584403610012
2010-10-31,2.91330971528176
2010-11-01,2.83007628845661
2010-11-02,2.83846699771803
2010-11-03,2.66507165848534
2010-11-04,2.93419298874964
2010-11-05,3.2126281550069
2010-11-06,3.66110832843337
2010-11-07,4.54023952058467
2010-11-08,3.84725595877985
2010-11-09,2.84637953317846
2010-11-10,2.08803863507601
2010-11-11,2.53254092360952
2010-11-12,2.61757035359651
2010-11-13,3.04839289068067
2010-11-14,3.04379546960894
2010-11-15,2.99838965150174
2010-11-16,2.73809478415923
2010-11-17,2.57680058590372
2010-11-18,2.61274487744638
2010-11-19,2.80400275075444
2010-11-20,2.85108180350606
2010-11-21,2.840528533064
2010-11-22,2.79672772547798
2010-11-23,2.85030529132377
2010-11-24,2.83015373365232
2010-11-25,2.80639348326066
2010-11-26,2.80648435514982
2010-11-27,2.80947467562299
2010-11-28,2.74793624028303
2010-11-29,2.5755599635449
2010-11-30,2.13264393938769
2010-12-01,2.11556037306704
2010-12-02,2.29129033899625
2010-12-03,2.4039286467203
