t,indicators_sopr_account_based
2013-02-03,1.02056345724934
2013-02-04,1.0251987867206
2013-02-05,1.027557840195
2013-02-06,1.02850872636515
2013-02-07,1.0314260401206
2013-02-08,1.06243218471592
2013-02-09,1.05127372806105
2013-02-10,1.03134121333529
2013-02-11,1.05426161971215
2013-02-12,1.07903039422207
2013-02-13,1.10308469643924
2013-02-14,1.08834382145023
2013-02-15,1.1110749578202
2013-02-16,1.10443843955307
2013-02-17,1.07081413090401
2013-02-18,1.05589688176031
2013-02-19,1.0816786674158
2013-02-20,1.08887541181038
2013-02-21,1.06832522862261
2013-02-22,1.0681368400523
2013-02-23,1.03438742779839
2013-02-24,1.06711984691052
2013-02-25,1.19320409468402
2013-02-26,1.06088900518298
2013-02-27,1.03994384653455
2013-02-28,1.119329365851
2013-03-01,1.085331955467
2013-03-02,1.05102584345738
2013-03-03,1.05514731580133
2013-03-04,1.08159252131824
2013-03-05,1.17154758108013
2013-03-06,1.20624394871024
2013-03-07,1.07539544428943
2013-03-08,1.06029498674349
2013-03-09,1.10368129536359
2013-03-10,1.08580612724753
2013-03-11,1.10483989035227
2013-03-12,1.05971256852147
2013-03-13,1.09440849662861
2013-03-14,1.07592269241999
2013-03-15,1.08488827361803
2013-03-16,1.04284256148296
2013-03-17,1.05372537476419
2013-03-18,1.05903425244549
2013-03-19,1.1520248326584
2013-03-20,1.17435824925748
2013-03-21,1.25654199611422
2013-03-22,1.20282886313527
2013-03-23,1.06799136954063
2013-03-24,1.17100909656956
2013-03-25,1.18459425156953
2013-03-26,1.14811983397965
2013-03-27,1.18057259997066
2013-03-28,1.19800935986857
2013-03-29,1.11239458529566
2013-03-30,1.20589642521287
2013-03-31,1.08873635913019
2013-04-01,1.33695678367752
2013-04-02,1.20698622856765
2013-04-03,1.37394452516546
2013-04-04,1.1965894115515
2013-04-05,1.37546642302973
2013-04-06,1.19424429535147
2013-04-07,1.24253335917125
2013-04-08,1.33657361812232
2013-04-09,1.56116037247199
2013-04-10,1.21475801840299
2013-04-11,0.833188490155028
2013-04-12,0.699405391836055
2013-04-13,1.05480502962316
2013-04-14,0.99636066960667
2013-04-15,0.949749801356475
2013-04-16,0.889108049007828
2013-04-17,1.05652742368271
2013-04-18,1.06521130689584
2013-04-19,1.10144883954342
2013-04-20,1.1653571430819
2013-04-21,1.16841413092486
2013-04-22,1.10963496263942
2013-04-23,1.16569991476841
2013-04-24,1.32274010207248
2013-04-25,1.39586505703864
2013-04-26,1.07454239386547
2013-04-27,1.1414603821695
2013-04-28,1.08975594932424
2013-04-29,1.16803141939532
2013-04-30,1.09595783314682
2013-05-01,0.957019108552089
2013-05-02,0.976701155500151
2013-05-03,0.946262427121685
2013-05-04,1.01147854492653
2013-05-05,1.09023773003482
2013-05-06,1.07231456113543
2013-05-07,1.00245036196812
2013-05-08,1.0201486105004
2013-05-09,1.00792005911765
2013-05-10,0.977847913542255
2013-05-11,1.12229203368798
2013-05-12,1.04034617469127
2013-05-13,1.02814412941523
2013-05-14,1.00929351216581
2013-05-15,1.02233119002478
2013-05-16,1.00558367486625
2013-05-17,1.01840341956542
2013-05-18,1.12145276274287
2013-05-19,1.02676288085258
2013-05-20,1.02753676049305
2013-05-21,1.02067225525454
2013-05-22,1.03196790900654
2013-05-23,1.03305525887289
2013-05-24,1.06531660524831
2013-05-25,1.23360142479136
2013-05-26,1.02770674049578
2013-05-27,1.04421907337535
2013-05-28,1.02773234829051
2013-05-29,1.05849450189187
2013-05-30,1.0512003204853
2013-05-31,1.054514589355
2013-06-01,1.04073376834952
2013-06-02,1.02972476632494
2013-06-03,1.01432044664172
2013-06-04,1.02923370204848
2013-06-05,1.04402850144906
2013-06-06,1.07392904999969
2013-06-07,0.995748072085576
2013-06-08,0.983710619145099
2013-06-09,0.962689704562811
2013-06-10,0.980999131292991
2013-06-11,1.04800173282966
2013-06-12,1.00360331703972
2013-06-13,0.98638861021718
2013-06-14,0.983391902872089
2013-06-15,0.98933451757311
2013-06-16,1.0028220159341
2013-06-17,0.98839667143149
2013-06-18,1.00638331192277
2013-06-19,1.01096603187077
2013-06-20,1.00692354481292
2013-06-21,0.987512578531549
2013-06-22,0.996429979754374
2013-06-23,0.990294510316929
2013-06-24,1.00808208947251
2013-06-25,1.00670223485349
2013-06-26,0.998197983357507
2013-06-27,1.00046220348062
2013-06-28,0.972752865282061
2013-06-29,1.00162115910542
2013-06-30,0.962496948763628
2013-07-01,1.006941422148
2013-07-02,1.00992203748985
2013-07-03,0.967066644356353
2013-07-04,0.949509068015804
2013-07-05,0.878823900800713
2013-07-06,0.912048359268346
2013-07-07,0.942370558015229
2013-07-08,1.00542469625797
2013-07-09,0.980044644438639
2013-07-10,1.04707638242117
2013-07-11,1.0149293894461
2013-07-12,1.04781704918255
2013-07-13,1.04635871081405
2013-07-14,1.01696408587956
2013-07-15,1.01740772793301
2013-07-16,1.0124945321797
2013-07-17,1.01386041324053
2013-07-18,0.952424210572573
2013-07-19,0.978156979917061
2013-07-20,1.00846117384297
2013-07-21,0.986483933290709
2013-07-22,0.996967167184808
2013-07-23,0.997376393016768
2013-07-24,1.0055248343439
2013-07-25,1.01143356789038
2013-07-26,1.0074456872399
2013-07-27,0.997176216948043
2013-07-28,1.0179259735293
2013-07-29,0.978915784053893
2013-07-30,1.01711046131797
2013-07-31,1.04448627105459
2013-08-01,1.01444661215107
2013-08-02,1.03794919253183
2013-08-03,1.16104496112271
2013-08-04,1.01806324492031
2013-08-05,1.03994861125796
2013-08-06,1.0118909133045
2013-08-07,1.01585263537007
2013-08-08,1.00286893628821
2013-08-09,0.996800638382343
2013-08-10,0.998594121622519
2013-08-11,1.00306208936299
2013-08-12,0.995367391735957
2013-08-13,1.04186475978656
2013-08-14,1.02014896389039
2013-08-15,1.03800593555995
2013-08-16,1.01083824855035
2013-08-17,1.01656640933898
2013-08-18,1.00966198976537
2013-08-19,1.02644423428974
2013-08-20,1.02917011143112
2013-08-21,1.02917514147156
2013-08-22,1.0352678886826
2013-08-23,1.02426669917021
2013-08-24,1.01639513250272
2013-08-25,1.04199942543392
2013-08-26,1.03520412884146
2013-08-27,1.04533478535482
2013-08-28,1.04432995031786
2013-08-29,1.05337889084251
2013-08-30,1.06077538947404
2013-08-31,1.08606171519883
2013-09-01,1.05968132971866
2013-09-02,1.0694751776589
2013-09-03,1.10209845383938
2013-09-04,1.02191588408865
2013-09-05,1.01080516203116
2013-09-06,1.01604357078556
2013-09-07,1.01805589142143
2013-09-08,1.01018040041605
2013-09-09,1.04043542542622
2013-09-10,1.06552694477154
2013-09-11,1.03728010156137
2013-09-12,1.10653664912293
2013-09-13,1.03163853720546
2013-09-14,1.09671904606782
2013-09-15,1.01972610046023
2013-09-16,1.03670168512697
2013-09-17,1.02346322947235
2013-09-18,1.03601808773594
2013-09-19,1.09821929118185
2013-09-20,1.00797731815111
2013-09-21,1.02055117436098
2013-09-22,1.03553949055675
2013-09-23,1.00988112411681
2013-09-24,1.01628243759367
2013-09-25,1.02376594483774
2013-09-26,1.01589216912545
2013-09-27,1.01782163994287
2013-09-28,1.01580433995487
2013-09-29,1.02158756671719
2013-09-30,1.02129362986583
2013-10-01,1.02244533221594
2013-10-02,0.979832506753554
2013-10-03,0.993703252771626
2013-10-04,1.02342908894062
2013-10-05,1.02480120324382
2013-10-06,1.02517495274715
2013-10-07,1.17422832169494
2013-10-08,1.01578108851398
2013-10-09,1.02320784903644
2013-10-10,1.01456659103025
2013-10-11,1.01982381751362
2013-10-12,1.02283589556733
2013-10-13,1.02780121525643
2013-10-14,1.06062779984766
2013-10-15,1.06326181311108
2013-10-16,1.08798765215144
2013-10-17,1.05228408991119
2013-10-18,1.06375148713654
2013-10-19,1.10997502221437
2013-10-20,1.10674167274121
2013-10-21,1.24775445226775
2013-10-22,1.17025631133476
2013-10-23,1.1755303921061
2013-10-24,1.08433422780335
2013-10-25,1.35747459251164
2013-10-26,1.04455178049815
2013-10-27,1.09913597989037
2013-10-28,1.07241141845057
2013-10-29,1.1667271982802
2013-10-30,1.0730548366946
2013-10-31,1.0855673139821
2013-11-01,1.1037785314672
2013-11-02,1.06091420133816
2013-11-03,1.09502904617464
2013-11-04,1.27004732778481
2013-11-05,1.20667858578746
2013-11-06,1.13489320542592
2013-11-07,1.25313293726274
2013-11-08,1.24136894586229
2013-11-09,1.20428538101497
2013-11-10,1.09940562374306
2013-11-11,1.22073801505158
2013-11-12,1.20075265517159
2013-11-13,1.22259875400297
2013-11-14,1.24081184210146
2013-11-15,1.20553355912403
2013-11-16,1.18439312167586
2013-11-17,1.25353772617966
2013-11-18,1.30489297809722
2013-11-19,1.23132173378275
2013-11-20,1.16190216871826
2013-11-21,1.21064087319222
2013-11-22,1.18073284132093
2013-11-23,1.43075358920051
2013-11-24,1.22255498857016
2013-11-25,1.24109710188352
2013-11-26,1.61431659947626
2013-11-27,1.30251795965769
2013-11-28,1.28853294006185
2013-11-29,1.34181411518216
2013-11-30,1.19334768955664
2013-12-01,1.09562867962758
2013-12-02,1.17289224049272
2013-12-03,1.15449437568018
2013-12-04,1.16197877527166
2013-12-05,1.17821700309858
2013-12-06,1.0654464225587
2013-12-07,0.979036644689998
2013-12-08,1.04747124219206
2013-12-09,1.0980241078593
2013-12-10,1.11197270517913
2013-12-11,1.15541754617715
2013-12-12,1.06856141825303
2013-12-13,1.16917227113945
2013-12-14,1.07648379462116
2013-12-15,1.07850342276831
2013-12-16,1.06734564581033
2013-12-17,1.01550137011163
2013-12-18,0.959110546994652
2013-12-19,0.936476362627903
2013-12-20,1.02573157946505
2013-12-21,1.51006483310001
2013-12-22,0.995695188195239
2013-12-23,1.03233080144036
2013-12-24,1.07931559099762
2013-12-25,1.33408570708876
2013-12-26,1.0596686825817
2013-12-27,1.12024174574121
2013-12-28,1.01836793545939
2013-12-29,1.03033925456907
2013-12-30,1.02560925420338
2013-12-31,1.01857965081431
2014-01-01,0.979394624641056
2014-01-02,1.06836834763759
2014-01-03,1.09155631547673
2014-01-04,1.16761305285161
2014-01-05,1.12381962160923
2014-01-06,1.10280323820267
2014-01-07,1.09018182462176
2014-01-08,1.04936995092284
2014-01-09,1.05780434716453
2014-01-10,1.03704837450701
2014-01-11,1.19816891437969
2014-01-12,1.29864197394278
2014-01-13,1.04513967545324
2014-01-14,1.18368104314517
2014-01-15,1.11326112774145
2014-01-16,1.05731196066346
2014-01-17,1.0262993015305
2014-01-18,1.0246274544028
2014-01-19,1.04953598806115
2014-01-20,1.05799212195152
2014-01-21,1.02378859036306
2014-01-22,1.05545841773494
2014-01-23,1.02661172637031
2014-01-24,1.02673610334924
2014-01-25,1.04656139291955
2014-01-26,1.0241232877867
2014-01-27,1.03596423005242
2014-01-28,1.01379331468589
2014-01-29,1.03771711008936
2014-01-30,1.03717897275281
2014-01-31,1.02306178010999
2014-02-01,1.06942775927159
2014-02-02,1.03280647715339
2014-02-03,1.02720930447226
2014-02-04,1.03381138361948
2014-02-05,1.39098828200719
2014-02-06,1.38094841495342
2014-02-07,1.01954449665126
2014-02-08,1.06050269262003
2014-02-09,1.01000105547798
2014-02-10,0.988144350358815
2014-02-11,0.998078729960708
2014-02-12,0.958747055630994
2014-02-13,0.978588250780295
2014-02-14,0.984682339627627
2014-02-15,0.991229212531715
2014-02-16,1.00306450674398
2014-02-17,0.977495155532116
2014-02-18,0.999035059784378
2014-02-19,0.989004270480833
2014-02-20,0.965008501067084
2014-02-21,0.971332270001233
2014-02-22,0.972026722547756
2014-02-23,0.997104640478597
2014-02-24,0.93160903250124
2014-02-25,0.848825323545789
2014-02-26,0.978980693078086
2014-02-27,0.981698367537546
2014-02-28,1.05899099632408
2014-03-01,0.952934873351072
2014-03-02,1.00443550976236
2014-03-03,1.03169554617256
2014-03-04,1.03674903217554
2014-03-05,1.06893474120313
2014-03-06,1.0266493560607
2014-03-07,1.17489423245353
2014-03-08,1.00529872991748
2014-03-09,1.30534543545078
2014-03-10,1.02936921835121
2014-03-11,1.00984566112353
2014-03-12,1.02459670884348
2014-03-13,1.01094971467552
2014-03-14,0.995699186573623
2014-03-15,0.993860470296947
2014-03-16,1.00926517067742
2014-03-17,1.0164078646001
2014-03-18,1.03739956370286
2014-03-19,1.00098023110072
2014-03-20,0.975269323639721
2014-03-21,1.10071162983293
2014-03-22,0.990912340204462
2014-03-23,0.971213017022366
2014-03-24,1.00143815059667
2014-03-25,1.00470060714661
2014-03-26,1.0148898199434
2014-03-27,0.961640460184604
2014-03-28,0.918215410365427
2014-03-29,0.967792989206829
2014-03-30,0.914826520058318
2014-03-31,0.888498956832223
2014-04-01,0.966355107025801
2014-04-02,0.928372581792394
2014-04-03,0.956133120538438
2014-04-04,0.941339592121762
2014-04-05,0.940885736133493
2014-04-06,0.992092882013713
2014-04-07,0.962712198130207
2014-04-08,0.962727054000727
2014-04-09,1.01707833534241
2014-04-10,0.873253574786478
2014-04-11,0.852398987240862
2014-04-12,0.9804039418903
2014-04-13,0.972718231381151
2014-04-14,1.00065249595662
2014-04-15,1.0155208999917
2014-04-16,1.13410341605252
2014-04-17,1.00656640754684
2014-04-18,0.969587428961539
2014-04-19,1.00519094033636
2014-04-20,0.996375638874103
2014-04-21,1.00030804658176
2014-04-22,0.974669771172084
2014-04-23,1.07910672477811
2014-04-24,1.00274568517317
2014-04-25,0.951903590438706
2014-04-26,0.982026131671292
2014-04-27,0.98103069528105
2014-04-28,0.969940735184391
2014-04-29,0.95642679880603
2014-04-30,0.976833671918386
2014-05-01,0.983509160099134
2014-05-02,0.97568062990139
2014-05-03,0.969253468673648
2014-05-04,0.966755239576027
2014-05-05,0.955135528878738
2014-05-06,0.942664534349192
2014-05-07,0.985811953439963
2014-05-08,0.988209527940389
2014-05-09,0.974172667995227
2014-05-10,0.994074099078977
2014-05-11,0.982394962177154
2014-05-12,0.97741431564886
2014-05-13,0.960684492690967
2014-05-14,0.931860928425264
2014-05-15,0.986386939828048
2014-05-16,0.975712830990916
2014-05-17,0.989480250894702
2014-05-18,1.00743619394683
2014-05-19,0.972186952227754
2014-05-20,1.01026838829862
2014-05-21,1.03698997680726
2014-05-22,1.05460255725186
2014-05-23,1.04188292762669
2014-05-24,1.02062647937913
2014-05-25,1.12395555018536
2014-05-26,1.05400746883821
2014-05-27,1.33564850732196
2014-05-28,1.03373720778829
2014-05-29,1.02593582288391
2014-05-30,1.07245772755313
2014-05-31,1.05407355088237
2014-06-01,1.06647403145648
2014-06-02,1.0433253305317
2014-06-03,1.08083438852313
2014-06-04,1.04105672642988
2014-06-05,1.05185793455087
2014-06-06,1.04832848479165
2014-06-07,1.03441299966673
2014-06-08,1.07181288017925
2014-06-09,1.0857054327736
2014-06-10,1.05569684596121
2014-06-11,1.03948815981827
2014-06-12,1.40234962187396
2014-06-13,1.01983335277857
2014-06-14,0.979930693554471
2014-06-15,0.994762321498723
2014-06-16,1.03822096281069
2014-06-17,1.00355892462525
2014-06-18,1.02368796128734
2014-06-19,1.01506061631927
2014-06-20,1.00543823391371
2014-06-21,1.00415052543445
2014-06-22,1.01717821983493
2014-06-23,1.02188059714572
2014-06-24,1.01622397928002
2014-06-25,0.995697548805154
2014-06-26,1.03535985121611
2014-06-27,1.02438064867683
2014-06-28,1.01746804521983
2014-06-29,1.02557623336588
2014-06-30,1.06319230501925
2014-07-01,1.053393416975
2014-07-02,1.04256082294487
2014-07-03,1.03179493942301
2014-07-04,1.02099547210489
2014-07-05,1.02124763949599
2014-07-06,1.02182169462992
2014-07-07,1.01805920412246
2014-07-08,1.00750502507368
2014-07-09,1.08463577906798
2014-07-10,1.02064706054539
2014-07-11,1.01476950863302
2014-07-12,1.02007028225715
2014-07-13,1.01613936257417
2014-07-14,1.00920079825581
2014-07-15,1.01577362214712
2014-07-16,1.00813294241422
2014-07-17,1.02157120356544
2014-07-18,1.02115243976534
2014-07-19,0.995294715424318
2014-07-20,1.01834229299204
2014-07-21,1.02980671833866
2014-07-22,1.01751094604561
2014-07-23,1.04945798424348
2014-07-24,1.0112021057464
2014-07-25,1.00323302615337
2014-07-26,0.993527914996929
2014-07-27,1.01234664509929
2014-07-28,0.997801968643627
2014-07-29,0.985946640977137
2014-07-30,0.987292326446087
2014-07-31,1.01685602641765
2014-08-01,0.985369448424761
2014-08-02,1.01785615211251
2014-08-03,0.991557744573407
2014-08-04,1.04825753439829
2014-08-05,1.20406301057644
2014-08-06,1.00939565372449
2014-08-07,1.01645033133863
2014-08-08,1.0110999843523
2014-08-09,1.02587853055195
2014-08-10,1.01590593763316
2014-08-11,1.00198497810336
2014-08-12,1.00093848218486
2014-08-13,0.978846624632048
2014-08-14,0.927284614081719
2014-08-15,0.970111886353379
2014-08-16,0.972690729567776
2014-08-17,0.992562258403157
2014-08-18,0.91708059528215
2014-08-19,0.965013078839008
2014-08-20,0.988514393182207
2014-08-21,1.006040575513
2014-08-22,0.996921343785594
2014-08-23,1.01509570087344
2014-08-24,0.99262743612293
2014-08-25,0.997225411547715
2014-08-26,1.01004245835243
2014-08-27,0.988410122075679
2014-08-28,0.990670283165684
2014-08-29,0.966468759153505
2014-08-30,0.995197646372327
2014-08-31,0.983812209498997
2014-09-01,0.983708829503983
2014-09-02,0.935483863803136
2014-09-03,0.979106021174525
2014-09-04,0.99875962591191
2014-09-05,1.00544454868978
2014-09-06,1.04374695342651
2014-09-07,0.984439315189196
2014-09-08,0.97529262190841
2014-09-09,0.945872269734769
2014-09-10,1.00222176306037
2014-09-11,0.980948214358663
2014-09-12,0.94899105932433
2014-09-13,0.986740094957444
2014-09-14,0.985180935052
2014-09-15,0.986827952203684
2014-09-16,0.974781437673052
2014-09-17,0.964612859603356
2014-09-18,0.910567849266299
2014-09-19,0.896503921855965
2014-09-20,0.899891292698373
2014-09-21,0.942374557233039
2014-09-22,0.93527049839584
2014-09-23,0.954196682660612
2014-09-24,0.981269654290236
2014-09-25,0.953445825951046
2014-09-26,0.919173055517947
2014-09-27,0.95060190179401
2014-09-28,0.938640436138463
2014-09-29,0.885980994193046
2014-09-30,0.924274586512185
2014-10-01,0.938990037325348
2014-10-02,0.939999202486555
2014-10-03,0.889987974342905
2014-10-04,0.897441003496661
2014-10-05,0.902329184743216
2014-10-06,0.881119228443604
2014-10-07,0.904107937177467
2014-10-08,0.941303928134442
2014-10-09,0.968348111608028
2014-10-10,0.960224294358934
2014-10-11,0.975828589497048
2014-10-12,0.865964358608384
2014-10-13,1.00723559158848
2014-10-14,0.999238425921603
2014-10-15,0.959833545951117
2014-10-16,0.986070625963735
2014-10-17,0.939613873249271
2014-10-18,0.995572072050746
2014-10-19,1.00061681721936
2014-10-20,0.982608786127975
2014-10-21,0.980487069527419
2014-10-22,0.954237910719562
2014-10-23,0.936010700579362
2014-10-24,0.924632544228083
2014-10-25,0.927090260002871
2014-10-26,0.971250717108574
2014-10-27,0.946352736738303
2014-10-28,0.96899881604934
2014-10-29,0.935111768360091
2014-10-30,0.916265657822342
2014-10-31,0.965652035243807
2014-11-01,0.942302858650076
2014-11-02,0.931122979022578
2014-11-03,0.931664302860039
2014-11-04,0.910529215521936
2014-11-05,0.978043934013733
2014-11-06,0.99559096085236
2014-11-07,1.04474797446223
2014-11-08,0.989347970504827
2014-11-09,0.939397973905275
2014-11-10,1.00133783732456
2014-11-11,0.975573777250813
2014-11-12,1.0167114258871
2014-11-13,1.0443223947778
2014-11-14,0.975760075920562
2014-11-15,0.979514156841296
2014-11-16,0.997186658682483
2014-11-17,0.967239332709911
2014-11-18,0.977003580211867
2014-11-19,0.948364365096338
2014-11-20,0.936371548887561
2014-11-21,0.967738703649424
2014-11-22,0.977840748562396
2014-11-23,0.981677032600665
2014-11-24,1.00693305343911
2014-11-25,0.992399139092462
2014-11-26,0.975908444452782
2014-11-27,0.980588076492835
2014-11-28,0.711429759734074
2014-11-29,0.994446014901939
2014-11-30,0.998122362590653
2014-12-01,0.992609668503078
2014-12-02,0.986681026309919
2014-12-03,0.997776510059871
2014-12-04,0.878883418449816
2014-12-05,0.986189681481396
2014-12-06,0.990035288182467
2014-12-07,0.988834930546845
2014-12-08,0.838227317951084
2014-12-09,0.999382809480044
2014-12-10,0.956395224343144
2014-12-11,0.982226942847484
2014-12-12,0.956419766960271
2014-12-13,0.977313829517856
2014-12-14,0.987361861386701
2014-12-15,0.960649888883778
2014-12-16,0.963521259422153
2014-12-17,0.94439820829142
2014-12-18,0.940913456300797
2014-12-19,0.938151095997041
2014-12-20,0.962007356590411
2014-12-21,0.923371683901623
2014-12-22,0.968561790671425
2014-12-23,0.959713947857248
2014-12-24,0.789798414086443
2014-12-25,0.960796021591258
2014-12-26,0.969257852232311
2014-12-27,0.971477615018918
2014-12-28,0.968814759486534
2014-12-29,0.952252620843535
2014-12-30,0.883617578725645
2014-12-31,0.908617430109318
2015-01-01,0.984590385923501
2015-01-02,0.977898731893956
2015-01-03,0.910344544976179
2015-01-04,0.902610451531224
2015-01-05,0.90578371469173
2015-01-06,0.964706138249523
2015-01-07,0.947536710545327
2015-01-08,0.913958490084166
2015-01-09,0.935422791453849
2015-01-10,0.929887060899261
2015-01-11,0.948065981893891
2015-01-12,0.924375411896139
2015-01-13,0.884381513135608
2015-01-14,0.788030424144514
2015-01-15,0.885852390285669
2015-01-16,0.895099494685116
2015-01-17,0.908926441408198
2015-01-18,0.945733554024133
2015-01-19,0.943456303768167
2015-01-20,0.930950145681096
2015-01-21,0.885968586597784
2015-01-22,0.980268812646145
2015-01-23,0.962056461057268
2015-01-24,0.965897327253414
2015-01-25,0.97235154247321
2015-01-26,0.975309831004121
2015-01-27,0.959981492412258
2015-01-28,0.948277247876579
2015-01-29,0.932598100386672
2015-01-30,0.94131773155652
2015-01-31,0.908389604182683
2015-02-01,0.939168608699159
2015-02-02,0.927016033803806
2015-02-03,0.987386267385304
2015-02-04,0.924818008819199
2015-02-05,0.929788547184242
2015-02-06,0.964822472629332
2015-02-07,0.960883617911954
2015-02-08,0.961125671176003
2015-02-09,0.919240646703052
2015-02-10,0.955977529154097
2015-02-11,0.937000716527738
2015-02-12,0.963360696527455
2015-02-13,1.00632215928612
2015-02-14,0.995849271552932
2015-02-15,1.00831434028816
2015-02-16,0.951756062770151
2015-02-17,0.984567231089926
2015-02-18,0.981367113121244
2015-02-19,0.891525960317164
2015-02-20,1.119732311984
2015-02-21,0.980732333634911
2015-02-22,0.95631630409744
2015-02-23,0.975170560783283
2015-02-24,0.975729653344278
2015-02-25,0.921062503111493
2015-02-26,0.974787249755856
2015-02-27,1.00782045720536
2015-02-28,0.994442408593433
2015-03-01,1.05030404049183
2015-03-02,1.00792390391025
2015-03-03,1.03728806222518
2015-03-04,1.02529671655105
2015-03-05,0.964509504170313
2015-03-06,1.01709467567742
2015-03-07,1.00800489312734
2015-03-08,0.852204992120207
2015-03-09,0.959586186720737
2015-03-10,1.06793134609609
2015-03-11,1.03068561975251
2015-03-12,1.03244977839828
2015-03-13,0.948175359881738
2015-03-14,0.996859589517509
2015-03-15,0.962641006232269
2015-03-16,0.977794588312764
2015-03-17,1.00202146273425
2015-03-18,0.964463131028839
2015-03-19,0.949788262552986
2015-03-20,0.96998481405542
2015-03-21,0.974932826451265
2015-03-22,0.965356489132239
2015-03-23,0.987975287458246
2015-03-24,0.946416435699402
2015-03-25,0.943667793554119
2015-03-26,0.965789366538747
2015-03-27,0.965674674636748
2015-03-28,0.982291903795352
2015-03-29,0.972047801179064
2015-03-30,0.959345548908892
2015-03-31,0.973547483193904
2015-04-01,0.88073971794644
2015-04-02,0.999173101138222
2015-04-03,0.972720470889023
2015-04-04,0.995475409052922
2015-04-05,0.990741527891436
2015-04-06,0.995639614357609
2015-04-07,0.981960078644062
2015-04-08,0.978539438417735
2015-04-09,0.936878188087607
2015-04-10,0.809991208844501
2015-04-11,0.971539002876012
2015-04-12,0.945483875463181
2015-04-13,0.95179932482051
2015-04-14,0.930336027502398
2015-04-15,0.820236331745996
2015-04-16,0.966897526744848
2015-04-17,0.952210158496458
2015-04-18,0.964824667520696
2015-04-19,0.981549955721269
2015-04-20,0.950233498164831
2015-04-21,0.948254325547841
2015-04-22,0.993145209202404
2015-04-23,0.997134489664364
2015-04-24,0.971726476806077
2015-04-25,0.974205057384533
2015-04-26,0.948536734798751
2015-04-27,0.959696120380732
2015-04-28,0.979224850934379
2015-04-29,0.972986004185746
2015-04-30,0.993465739306858
2015-05-01,0.986827073721858
2015-05-02,0.980762322510186
2015-05-03,1.00934969199518
2015-05-04,0.993177829442475
2015-05-05,0.970450519096445
2015-05-06,0.985402386951529
2015-05-07,0.977176113070765
2015-05-08,0.98851880868591
2015-05-09,0.999249508589592
2015-05-10,0.990733469079638
2015-05-11,0.950288226375547
2015-05-12,0.967212184727962
2015-05-13,0.99185816479314
2015-05-14,0.979542159267505
2015-05-15,0.983125026954441
2015-05-16,0.97985903938195
2015-05-17,0.983081485324744
2015-05-18,0.970737268809335
2015-05-19,0.983637005802349
2015-05-20,0.9829892354166
2015-05-21,0.985096164257941
2015-05-22,0.989878661664479
2015-05-23,0.98237248015724
2015-05-24,0.994024257997492
2015-05-25,0.959132526334538
2015-05-26,0.985976665654897
2015-05-27,0.976406409942738
2015-05-28,0.965067146583773
2015-05-29,0.984405677282325
2015-05-30,0.843277276723278
2015-05-31,0.977684878036806
2015-06-01,0.938382421916299
2015-06-02,0.970990799680208
2015-06-03,0.959687998505202
2015-06-04,0.969405659009992
2015-06-05,0.979425619713665
2015-06-06,0.981874274680655
2015-06-07,0.939565433144934
2015-06-08,0.987376880215948
2015-06-09,0.992876106914756
2015-06-10,0.973399542892298
2015-06-11,0.968521648440999
2015-06-12,0.979791097334362
2015-06-13,0.963171695910264
2015-06-14,0.981619022713844
2015-06-15,0.993076233628773
2015-06-16,1.01020806704721
2015-06-17,1.0000834106255
2015-06-18,1.00190033087895
2015-06-19,0.990047200482171
2015-06-20,1.0140826175803
2015-06-21,1.00921947827432
2015-06-22,1.00006039745889
2015-06-23,0.985949628000718
2015-06-24,0.979615074753123
2015-06-25,0.982158997003668
2015-06-26,0.993037555027654
2015-06-27,1.00773431092501
2015-06-28,1.00686616820166
2015-06-29,1.01151119450958
2015-06-30,1.02906489950114
2015-07-01,1.00260580711131
2015-07-02,0.98720036207725
2015-07-03,0.926759558855328
2015-07-04,1.00472669168618
2015-07-05,0.9998446722061
2015-07-06,1.01547921453288
2015-07-07,0.9971173958547
2015-07-08,1.01504829458457
2015-07-09,0.991509594330134
2015-07-10,1.02009205138108
2015-07-11,1.01789427700688
2015-07-12,1.05547978351111
2015-07-13,1.00014269294494
2015-07-14,1.01287769425915
2015-07-15,1.01019738621846
2015-07-16,0.995161903852295
2015-07-17,0.999421061456105
2015-07-18,0.992562474184452
2015-07-19,0.993075644125335
2015-07-20,1.02292290377919
2015-07-21,0.996619947331909
2015-07-22,0.998463986978983
2015-07-23,1.00094059869547
2015-07-24,1.01041327816459
2015-07-25,1.02540346262355
2015-07-26,1.02064349504646
2015-07-27,1.01025367947939
2015-07-28,1.01386294626562
2015-07-29,0.992874479952767
2015-07-30,0.993273646060413
2015-07-31,1.00811535711835
2015-08-01,0.992432962210275
2015-08-02,0.997724419765357
2015-08-03,1.00333398626459
2015-08-04,1.00178810858573
2015-08-05,1.00291512697625
2015-08-06,0.994940869523771
2015-08-07,0.986218741021183
2015-08-08,0.974007647402173
2015-08-09,0.844256886507216
2015-08-10,0.980138739134721
2015-08-11,0.989127836079863
2015-08-12,0.993157999353819
2015-08-13,0.985896951988174
2015-08-14,0.970920334271053
2015-08-15,0.992745423989346
2015-08-16,0.959167918186963
2015-08-17,0.983243250154757
2015-08-18,0.974745833583233
2015-08-19,0.921030232497435
2015-08-20,0.936854463522603
2015-08-21,0.953974367233029
2015-08-22,0.960479567762117
2015-08-23,0.9925194857353
2015-08-24,0.920028651506685
